Move History,Number of Plies,Outcome,Result,Player Scores,ACPL White,ACPL Black
Pd2d4- Ng8f6- Pe2e3- Pd7d5- Pg2g3- Pc7c5- Bf1g2- Bc8g4- Ng1e2- Nb8c6- Ph2h3- Bg4f5- Ke1g1- Qd8d7- Pc2c3- Bf5h3x Bg2h3x Qd7h3x Ne2f4- Qh3d7- Qd1e2- Ph7h5- Nb1d2- Ph5h4- Pg3g4- Qd7g4$ Nf4g2- Qg4e2x Rf1e1- Qe2g4- Pf2f3- Qg4g6- Pe3e4- Ph4h3- Kg1f2- Qg6g2$ Kf2e3- Ph3h2- Re1h1- Qg2h1x Pe4d5x Nf6d5$ Ke3e4- Qh1d1- Pc3c4- Qd1c2+ Ke4d5x Pe7e6+ ,49,checkmate,0-1,"[31, 37, 16, 10, -46, -32, -26, -24, -44, -42, -39, -40, -63, -58, -239, -231, -240, -238, -231, -232, -273, -270, -283, -271, -295, -281, -665, -680, -712, -735, -742, -750, -779, -829, -971, -1028, -1026, -1038, -1219, -1396, -99993, -99994, -99995, -99996, -99998, -99999, -99999, -100000]",61.21052631578947,3.4
Pe2e3- Pe7e5- Pf2f3- Nb8c6- Pe3e4- Bf8c5- Ng1e2- Pd7d5- Pe4d5x Qd8d5x Ne2c3- Qd5e6- Bf1c4- Qe6c4x Pd2d3- Qc4h4+ Pg2g3- Qh4h3- Pg3g4- Qh3h4+ Ke1d2- Ph7h5- Qd1e2- Ph5g4x Pf3g4x Bc8g4x Qe2g4x Qh4g4x Rh1g1- Rh8h2$ Nc3e2- Qg4e2$ Kd2c3- Qe2c2$ ,35,checkmate,0-1,"[19, 22, -60, -71, -115, -129, -171, -185, -183, -193, -210, -186, -562, -532, -575, -561, -556, -535, -659, -650, -644, -629, -680, -685, -773, -824, -889, -935, -99996, -99997, -99998, -99999, -99999, -100000]",71.6923076923077,8.285714285714286
Pd2d4- Ng8f6- Pe2e4- Nf6e4x Pf2f3- Ne4f6- Bc1g5- Pd7d5- Bg5f6x Pe7f6x Nb1c3- Pc7c6- Ng1e2- Qd8b6- Nc3a4- Qb6a5+ Pc2c3- Bf8d6- Pb2b4- Qa5c7- Pg2g3- Pa7a5- Pb4a5x Ra8a5x Na4b2- Ra5a3- Nb2d3- Ke8g8- Bf1g2- Nb8d7- Ke1g1- Nd7b6- Pf3f4- Nb6c4- Nd3b4- Bc8f5- Rf1e1- Qc7a5- Ne2c1- Ra3c3x Nb4c6x Pb7c6x Ra1b1- Bf5b1x Nc1b3- Qa5a2x Nb3c1- Qa2d2- Re1e2- Qd2d1$ Re2e1- Qd1e1$ Bg2f1- Rc3c1x Kg1g2- Qe1f1$ ,57,checkmate,0-1,"[31, 32, -69, -74, -126, -135, -153, -155, -219, -213, -217, -217, -236, -242, -240, -240, -272, -269, -288, -296, -312, -308, -328, -326, -324, -324, -360, -337, -384, -360, -382, -380, -417, -426, -421, -421, -446, -447, -462, -486, -551, -548, -642, -646, -646, -653, -682, -692, -99992, -99994, -99996, -99997, -99997, -99998, -99999, -100000]",31.08695652173913,2.8333333333333335
Pe2e3- Pg7g6- Pd2d4- Ng8f6- Pf2f3- Pd7d5- Nb1c3- Bf8g7- Bc1d2- Ke8g8- Qd1e2- Pc7c5- Ke1c1- Nb8c6- Ph2h4- Pc5d4x Pe3d4x Nc6d4x Qe2d3- Nd4c6- Pg2g4- Pd5d4- Nc3e4- Nc6e5- Qd3d4x Qd8d4x Bd2c3- Qd4e3+ Ne4d2- Nf6g4x Bf1e2- Ng4f2- Ng1h3- Bc8h3x Rh1h3x Nf2h3x Rd1h1- Nh3f2- Rh1e1- Ne5c4- Bc3g7x Qe3d2$ Kc1b1- Qd2e1$ Be2d1- Qe1d1$ ,47,checkmate,0-1,"[19, 10, 9, 15, -48, -44, -44, -34, -89, -89, -152, -124, -176, -173, -218, -207, -206, -203, -244, -270, -270, -276, -273, -289, -620, -613, -622, -648, -669, -632, -784, -799, -812, -864, -882, -903, -960, -970, -1025, -1061, -99997, -99998, -99998, -99999, -99999, -100000]",51.36842105263158,5.45
Pg2g3- Pd7d5- Pd2d4- Pc7c5- Pc2c3- Pc5d4x Pc3d4x Bc8f5- Nb1c3- Pe7e6- Bf1g2- Nb8c6- Pa2a3- Ng8f6- Pb2b4- Bf8e7- Pf2f3- Ra8c8- Pg3g4- Bf5g6- Ph2h4- Ph7h6- Ph4h5- Bg6h7- Ng1h3- Ke8g8- Pe2e3- Nc6b4x Pa3b4x Be7b4x Bc1d2- Bb4c3x Bd2c3x Rc8c3x Ra1c1- Rc3e3$ Ke1f1- Re3d3- Rc1c2- Rd3d1$ Kf1f2- Rd1h1x Bg2h1x Bh7c2x Nh3f4- Qd8b6- Nf4e2- Pe6e5- ,49,invalid_move,*,"[5, 18, 5, 9, -41, -16, -22, -16, -17, -19, -17, -12, -55, -40, -67, -73, -129, -181, -238, -245, -239, -240, -260, -263, -263, -254, -294, -312, -316, -305, -345, -349, -370, -363, -494, -513, -500, -505, -826, -842, -850, -895, -895, -931, -961, -986, -1017, -1038]",39.08695652173913,3.9583333333333335
Pd2d4- Pd7d5- Bc1e3- Pc7c5- Pd4c5x Pe7e5- Nb1c3- Pd5d4- Be3d4x Pe5d4x Nc3b5- Qd8a5+ Pc2c3- Qa5b5x Pc3d4x Qb5a5+ Qd1d2- Qa5d2$ Ke1d2x Ng8f6- Kd2e1- Bf8e7- Ng1f3- Ke8g8- Nf3e5- Nb8c6- Ne5c6x Pb7c6x Pe2e3- Ra8b8- Pb2b3- Bc8e6- Ra1c1- Ph7h5- Ph2h3- Rf8e8- Pg2g4- Be6d5- Pg4h5x Bd5h1x Bf1d3- Nf6h5x Rc1c3- Bh1d5- Pe3e4- Be7f6- ,47,invalid_move,*,"[31, 35, -35, -20, -63, -42, -269, -303, -400, -411, -456, -450, -451, -454, -447, -456, -452, -453, -451, -452, -466, -460, -472, -480, -516, -533, -533, -522, -531, -533, -522, -529, -538, -528, -549, -529, -533, -526, -651, -642, -651, -652, -667, -661, -674, -687]",34.09090909090909,5.0
Pe2e4- Pe7e5- Nb1c3- Nb8c6- Pa2a3- Ng8f6- Ng1f3- Pd7d5- Pe4d5x Nf6d5x Nc3d5x Qd8d5x Bf1c4- Qd5c4x Pd2d3- Qc4g4- Ph2h3- Qg4g6- Bc1e3- Bf8d6- Pg2g4- Bc8e6- Pg4g5- Qg6h5- Ph3h4- Be6g4- Rh1g1- Bg4f3x Qd1d2- Ke8c8- Pb2b4- Nc6d4- Be3d4x Pe5d4x Rg1g3- Rh8e8+ Ke1f1- Qh5h4x Qd2e1- Qh4h1+ Rg3g1- Bf3g2+ ,43,checkmate,0-1,"[29, 29, 20, 14, -9, -2, -4, -7, -14, -14, -64, -60, -489, -480, -483, -479, -498, -517, -524, -527, -538, -544, -548, -557, -633, -638, -670, -684, -688, -681, -694, -690, -902, -974, -1061, -1163, -99995, -99996, -99998, -99999, -99999, -100000]",58.11764705882353,1.9444444444444444
Pd2d4- Ng8f6- Pe2e3- Pe7e6- Pg2g3- Pd7d5- Bf1g2- Pb7b5- Ng1e2- Pc7c5- Ke1g1- Nb8c6- Pc2c3- Bc8b7- Pb2b3- Ra8c8- Bc1b2- Bf8e7- Nb1d2- Ke8g8- Pd4c5x Be7c5x Pa2a3- Qd8e7- Pb3b4- Bc5b6- Nd2b3- Nc6e5- Nb3d4- Ne5c4- Nd4b5x Nc4b2x Qd1d2- Nb2c4- Qd2d3- Pa7a6- Nb5d4- Pe6e5- Nd4f5- Qe7d8- Nf5d6- Nc4d6x Ne2c1- Nf6e4- Bg2e4x Nd6e4x Qd3d5x Qd8d5x Nc1d3- Ne4f2x Rf1f2x Qd5h1+ ,53,checkmate,0-1,"[31, 33, 18, 10, -11, -13, -20, -17, -14, -5, -1, 6, 6, 6, -15, -4, -8, -4, -8, -8, -19, -18, -23, 1, -35, -40, -195, -218, -288, -305, -506, -495, -546, -519, -537, -516, -533, -522, -522, -515, -644, -651, -655, -646, -669, -659, -882, -99992, -99992, -99995, -99999, -100000]",2.6956521739130435,0.30434782608695654
Ng1h3- Pe7e5- Pe2e4- Pd7d5- Pe4d5x Bc8h3x Pg2h3x Qd8d5x Rh1g1- Nb8c6- Nb1c3- Qd5d7- Nc3e4- Ke8c8- Bf1g2- Pf7f5- Ne4g5- Pe5e4- Pd2d3- Ph7h6- Ng5e6- Qd7e6x Bg2e4x Pf5e4x Pd3e4x Rd8d1$ Ke1d1x Ng8f6- Bc1e3- Bf8d6- Kd1e2- Qe6e4x Ra1d1- Qe4c2$ Ke2f3- Rh8e8- Rg1g7x Re8e3$ Pf2e3x Nc6e5+ Kf3f4- Qc2f2+ ,43,checkmate,0-1,"[-60, -62, -107, -96, -92, -91, -89, -91, -94, -90, -121, -121, -193, -196, -234, -264, -364, -376, -428, -446, -560, -561, -629, -623, -707, -731, -710, -716, -725, -738, -726, -742, -765, -771, -801, -859, -99992, -99993, -99997, -99998, -99999, -100000]",39.35294117647059,1.2222222222222223
Pe2e4- Pe7e6- Pd2d4- Pd7d5- Pa2a4- Pd5e4x Pf2f3- Nb8c6- Pf3e4x Qd8h4+ Pg2g3- Qh4e4$ Qd1e2- Qe4h1x Qe2f2- Qh1e4+ Ng1e2- Qe4c2x Nb1c3- Bf8b4- Bc1d2- Ng8f6- Pd4d5- Pe6d5x Ne2d4- Qc2b2x Ra1d1- Ke8g8- Bf1d3- Bb4c3x Bd2c3x Qb2c3$ Ke1e2- Bc8g4+ Ke2e3- Ra8e8+ Ke3f4- Qc3d3x Nd4c6x Qd3f5+ ,41,checkmate,0-1,"[29, 43, 35, 35, -96, -85, -125, -110, -284, -293, -331, -350, -373, -377, -501, -499, -523, -542, -546, -547, -573, -568, -617, -623, -683, -707, -723, -759, -748, -758, -818, -826, -848, -860, -99982, -99996, -99996, -99997, -99999, -100000]",49.9375,2.764705882352941
