Move History,Number of Plies,Outcome,Result,Player Scores,ACPL White,ACPL Black
Pe2e4- Pe7e6- Pd2d4- Pa7a6- Bc1e3- Ph7h6- Bf1d3- Pb7b5- Pa2a4- Pb5b4- Ng1e2- Bc8b7- Nb1d2- Pa6a5- Ke1g1- Ng8f6- Ne2f4- Bf8e7- Pe4e5- Nf6d5- Nf4d5x Bb7d5x Pc2c4- Bd5b7- Qd1g4- Ke8g8- Be3h6x Pg7g6- Bd3g6x Pf7g6x Qg4g6$ Kg8h8- Qg6g7+ ,34,checkmate,1-0,"[31, 50, 28, 60, 39, 94, 87, 133, 122, 119, 106, 132, 123, 167, 162, 142, 162, 184, 189, 183, 176, 173, 172, 225, 248, 559, 543, 543, 562, 99998, 99999, 99999, 100000]",2.2857142857142856,4.785714285714286
Pe2e4- Pe7e6- Pd2d4- Ph7h5- Bf1d3- Pg7g6- Nb1c3- Bf8h6- Ng1f3- Bh6c1x Qd1c1x Pd7d6- Pe4e5- Pd6e5x Pd4e5x Qd8d3x Pc2d3x Nb8c6- Nc3b5- Ke8d7- Pd3d4- Pa7a6- Nb5c3- Nc6b4- Ke1g1- Pb7b5- Pd4d5- Pe6d5x Pa2a3- Nb4c6- Nc3d5x Bc8b7- Qc1f4- Ng8e7- Pe5e6+ Kd7c8- Qf4c7$ ,38,checkmate,1-0,"[33, 51, 35, 140, 121, 167, 174, 186, 171, 190, 194, 196, 195, 203, 222, 562, 564, 606, 590, 611, 594, 615, 608, 599, 608, 637, 644, 662, 655, 673, 713, 740, 750, 791, 821, 99999, 100000]",0.5294117647058824,7.529411764705882
Pe2e4- Pe7e5- Ng1f3- Bf8c5- Nf3e5x Bc5f2$ Ke1f2x Ng8f6- Kf2g1- Ke8g8- Nb1c3- Pd7d5- Pe4d5x Nf6d5x Pd2d4- Nd5c3x Pb2c3x Nb8c6- Ne5c6x Pb7c6x Ph2h4- Bc8b7- Bc1g5- Qd8d5- Pc3c4- Qd5c4x Bf1c4x Pc6c5- Pd4d5- Pc7c6- Pd5d6- Pa7a5- Pd6d7- Bb7a6- Bc4a6x Ra8a6x Bg5e7- Rf8e8- Qd7e8$ ,40,checkmate,1-0,"[33, 31, 29, 128, 182, 384, 391, 384, 406, 412, 411, 421, 411, 410, 414, 430, 422, 462, 457, 448, 466, 499, 491, 498, 492, 719, 726, 732, 729, 842, 865, 893, 925, 930, 991, 1006, 1058, 99999, 100000]",1.0555555555555556,15.555555555555555
Pe2e4- Pd7d5- Pe4d5x Qd8d5x Nb1c3- Qd5d8- Pd2d4- Pc7c6- Bf1c4- Pe7e6- Pa2a4- Pa7a5- Ng1f3- Nb8d7- Qd1e2- Ng8f6- Ke1g1- Bf8d6- Bc4d3- Ke8g8- Nc3e4- Nf6e4x Qe2e4x Nd7f6- Qe4h4- Bd6e7- Bc1g5- Ph7h6- Bg5h6x Pg7h6x Qh4h6x Nf6h7- Qh6h7$ ,34,checkmate,1-0,"[33, 74, 72, 90, 73, 70, 75, 98, 100, 91, 86, 94, 93, 105, 112, 112, 98, 100, 102, 97, 113, 142, 135, 140, 157, 157, 153, 325, 341, 384, 388, 99999, 100000]",1.1333333333333333,4.6
Pe2e4- Pe7e5- Ng1f3- Pf7f6- Nf3e5x Pf6e5x Qd1h5+ Pg7g6- Qh5e5$ Qd8e7- Qe5h8x Qe7e4$ Ke1d1- Qe4g4+ Pf2f3- Qg4f5- Qh8g8x Qf5d5- Qg8d5x Pc7c6- Qd5g8- Pd7d5- Pd2d4- Bc8f5- Bf1d3- Bf5d3x Bc1g5- Bd3c2$ Kd1c2x Ph7h6- Qg8e6+ Bf8e7- Qe6e7$ ,34,checkmate,1-0,"[34, 26, 31, 182, 164, 275, 277, 306, 309, 321, 319, 345, 343, 418, 432, 559, 575, 835, 903, 896, 949, 1007, 1066, 1115, 1315, 99995, 99996, 99996, 99997, 99998, 99999, 99999, 100000]",1.25,35.0
Pe2e4- Pe7e5- Ng1f3- Pf7f5- Nf3e5x Pd7d6- Qd1h5+ Pg7g6- Ne5g6x Ph7g6x Qh5h8x Ng8f6- Nb1c3- Nb8c6- Pd2d4- Nc6d4x Bc1g5- Qd8e7- Bg5f6x Qe7f6x Qh8f6x Nd4c2$ Ke1d1- Nc2a1x Nc3d5- Na1b3- Qf6g6$ Ke8d8- Qg6f7- Nb3d4- Qf7c7$ Kd8e8- Nd5f6+ ,34,checkmate,1-0,"[29, 34, 20, 154, 147, 255, 266, 290, 301, 316, 331, 392, 378, 396, 401, 450, 460, 522, 570, 735, 771, 780, 811, 899, 950, 99995, 99996, 99996, 99997, 99998, 99999, 99999, 100000]",0.0,18.166666666666668
Pe2e4- Pc7c6- Pd2d4- Pe7e6- Ng1f3- Pd7d5- Nb1d2- Pd5e4x Nd2e4x Ng8f6- Ne4f6$ Qd8f6x Bc1g5- Qf6f5- Qd1d2- Ph7h6- Bf1d3- Qf5g4- Ph2h3- Qg4h5- Pg2g4- ,22,invalid_move,*,"[35, 59, 28, 92, 82, 75, 78, 103, 109, 165, 163, 165, 193, 194, 178, 179, 181, 223, 220, 388, 404]",0.7,5.5
Pe2e4- Pe7e5- Ng1f3- Pd7d6- Pd2d4- Pe5d4x Nf3d4x Nb8c6- Nb1c3- Ng8f6- Bc1f4- Bc8g4- Pf2f3- Bg4h5- Bf1b5- Pa7a6- Nd4c6x Pb7c6x Bb5c6$ Nf6d7- Bc6a8x Qd8a8x Qd1d5- Nd7f6- Qd5a8$ Ke8e7- Qa8c8- Pg7g6- Ra1d1- Bf8g7- Qc8c7$ Nf6d7- Nc3d5+ Ke7e6- Qc7d6$ ,36,checkmate,1-0,"[32, 29, 26, 52, 51, 53, 64, 69, 76, 61, 57, 141, 125, 299, 298, 457, 455, 447, 453, 440, 444, 440, 436, 783, 785, 905, 948, 99993, 99994, 99995, 99996, 99998, 99999, 99999, 100000]",3.3076923076923075,5.615384615384615
Pe2e4- Pe7e6- Nb1c3- Pc7c6- Pd2d4- Pd7d5- Bf1d3- Pd5e4x Nc3e4x Ng8f6- Ne4f6$ Qd8f6x Ng1f3- Bf8d6- Bc1g5- Qf6g6- Bd3g6x Ph7g6x Ph2h4- Pf7f6- Qd1d3- Pf6g5x Qd3g6$ Ke8f8- Nf3g5x Bd6f4- Qg6f7+ ,28,checkmate,1-0,"[28, 31, 33, 84, 82, 91, 91, 91, 86, 157, 144, 131, 117, 580, 562, 550, 557, 546, 559, 547, 549, 583, 593, 745, 744, 99999, 100000]",4.0,2.8333333333333335
Pe2e4- Pe7e5- Ng1f3- Pc7c5- Nf3e5x Pd7d6- Bf1b5+ Nb8c6- Ne5c6x Pb7c6x Bb5c6$ Bc8d7- Bc6a8x Qd8a8x Nb1c3- Bd7c6- Nc3d5- Bc6d5x Pe4d5x Ng8f6- Pc2c4- Bf8e7- Ke1g1- Ke8g8- Rf1e1- Nf6e4- Re1e4x Qa8b8- Re4e7x Qb8d8- Qd1e1- Qd8c8- Pd2d3- Pg7g6- Bc1h6- Rf8e8- Re7e8$ Qc8e8x Qe1e8$ ,40,checkmate,1-0,"[29, 34, 35, 165, 173, 203, 210, 428, 424, 460, 428, 419, 407, 421, 420, 446, 456, 443, 446, 468, 454, 453, 466, 451, 456, 514, 528, 610, 630, 665, 675, 676, 683, 721, 770, 99998, 99999, 99999, 100000]",2.235294117647059,8.647058823529411
Pe2e4- Pd7d5- Pe4d5x Bc8f5- Bf1b5+ Pc7c6- Pd5c6x Pb7c6x Bb5e2- Pe7e6- Ng1f3- Ng8f6- Nf3h4- Bf5e4- Pd2d3- Be4d5- Pc2c4- Bd5g2x Nh4g2x Qd8d4- Nb1c3- Bf8b4- Ke1g1- Bb4c3x Pb2c3x Qd4c3x Bc1d2- Qc3d4- Bd2e3- Qd4c3- Qd1a4- Ke8g8- Pd3d4- Nf6e4- Rf1c1- Qc3b2- Be2d3- Qb2f2$ Be3f2x Ne4f2x Kg1f2x Nb8d7- Kf2g1- Rf8b8- Qa4c6x Rb8c8- Qc6d7x Rc8d8- Qd7b7- Rd8d4x Qb7a8$ Rd4d8- Qa8d8$ ,54,checkmate,1-0,"[33, 76, 79, 105, 114, 136, 136, 145, 131, 167, 178, 167, 150, 204, 225, 341, 315, 440, 439, 525, 502, 502, 476, 479, 483, 483, 481, 502, 493, 473, 479, 470, 451, 499, 491, 490, 494, 648, 628, 635, 635, 643, 638, 696, 699, 766, 792, 792, 807, 99998, 99999, 99999, 100000]",1.7083333333333333,4.25
Pe2e4- Pe7e6- Pd2d4- Pd7d5- Nb1c3- Pc7c5- Pe4d5x Pe6d5x Bf1b5+ Bc8d7- Qd1e2+ Bf8e7- Pd4c5x Bd7b5x Qe2b5$ Nb8c6- Bc1e3- Ng8f6- Qb5b7x Ke8g8- Qb7c6x Rf8e8- Ke1c1- Be7c5x Qc6c5x Ra8c8- Qc5d4- Re8e4- Nc3e4x Nf6e4x Qd4d5x Qd8d5x Rd1d5x Ne4f2x Be3f2x Pg7g6- Kc1d2- Rc8c2$ Kd2c2x Kg8g7- Bf2d4+ Kg7h6- Kc2d3- Pf7f5- Ng1f3- Pg6g5- Rh1e1- Pg5g4- Re1e6+ Kh6h5- Rd5f5$ ,52,checkmate,1-0,"[34, 38, 34, 34, 43, 107, 116, 128, 128, 128, 113, 118, 110, 179, 203, 212, 211, 219, 224, 344, 349, 423, 439, 570, 600, 592, 600, 674, 691, 683, 691, 689, 689, 764, 781, 810, 803, 910, 922, 926, 962, 998, 1153, 99994, 99995, 99995, 99996, 99998, 99999, 99999, 100000]",0.8571428571428571,16.714285714285715
Pe2e4- Pc7c5- Ng1f3- Pd7d5- Pe4d5x Qd8d5x Nb1c3- Qd5d8- Pd2d4- Pc5d4x Qd1d4x Qd8d4x Nf3d4x Nb8c6- Nd4b5- Ke8d7- Bc1f4- Pa7a6- Ke1c1+ Kd7e8- Nb5c7+ ,22,checkmate,1-0,"[33, 33, 29, 111, 108, 124, 124, 124, 128, 147, 144, 183, 168, 207, 211, 335, 343, 554, 595, 99999, 100000]",0.0,6.333333333333333
Pe2e4- Pe7e6- Pd2d4- Pd7d6- Ng1f3- Pb7b6- Bf1d3- Bc8b7- Qd1e2- Nb8d7- Bc1d2- Pg7g6- Nb1c3- Bf8g7- Ph2h4- Ng8e7- Ph4h5- Pg6h5x Rh1h5x Ne7g6- Ke1c1- Pa7a5- Bd2g5- Qd8e7- Bg5e7x Ke8e7x Qe2d2- Pa5a4- Pa2a3- Pc7c5- Bd3b5- Pc5d4x Nf3d4x Bg7d4x Qd2d4x Ra8c8- Qd4d6$ Ke7f6- Bb5d7x Rc8c3x Pb2c3x Ng6e5- Qd6e5$ Kf6e7- Qe5g5+ Pf7f6- Qg5g7+ Ke7d8- Bd7e6$ ,50,invalid_move,*,"[31, 26, 36, 77, 77, 93, 98, 89, 98, 92, 95, 109, 112, 111, 107, 136, 142, 187, 173, 175, 180, 249, 258, 529, 516, 528, 532, 519, 517, 550, 551, 579, 583, 657, 650, 736, 743, 741, 753, 785, 816, 99995, 99996, 99996, 99997, 99997, 99998, 99998, 99999]",1.8,5.45
