Move History,Number of Plies,Outcome,Result,Player Scores,ACPL White,ACPL Black
Pe2e4- Pc7c5- Pa2a3- Pg7g6- Pb2b4- Bf8g7- Pc2c3- Pd7d5- Bc1b2- Pd5e4x Pd2d4- Pc5d4x Pc3d4x Ng8f6- Nb1c3- Nb8c6- Bf1c4- Qd8d4x Qd1b3- Nc6e5- Bc4b5+ Ke8f8- Ng1e2- Qd4b6- Ke1g1- Bc8e6- Qb3c2- Pa7a6- Bb5a4- Ne5d3- Bb2c1- Ra8c8- Qc2d2- Ph7h5- Qd2e3- Qb6c7- Ne2f4- Nd3f4x Qe3f4x Qc7c3x Ba4b3- Qc3b3x Ra1b1- Qb3b1x Bc1e3- Qb1d3- Qf4c7- Rc8c7x Rf1d1- Qd3d1$ ,51,checkmate,0-1,"[29, 32, -6, -18, -22, -17, -67, -63, -200, -185, -191, -226, -222, -214, -212, -217, -238, -230, -264, -262, -271, -267, -269, -274, -307, -308, -297, -316, -323, -330, -321, -361, -390, -420, -448, -455, -557, -545, -544, -561, -692, -688, -779, -795, -798, -823, -1036, -1081, -99999, -100000]",40.78260869565217,2.7083333333333335
Pa2a3- Pc7c5- Pe2e3- Pd7d5- Pc2c3- Nb8c6- Pd2d4- Pe7e5- Bf1b5- Bc8d7- Pd4e5x Nc6e5x Bb5d7$ Qd8d7x Ng1f3- Ne5f3$ Qd1f3x Ke8c8- Ke1g1- Ng8f6- Rf1d1- Bf8d6- Nb1d2- Qd7e6- Pb2b4- Pc5c4- Pa3a4- Pg7g5- Pb4b5- Pg5g4- Qf3e2- Bd6e5- Pa4a5- Ph7h5- Pa5a6- Pb7b6- Nd2f1- Nf6e4- Rd1d4- Ne4c3x Qe2c2- Be5d4x Pe3d4x Nc3e2+ Kg1h1- Ne2d4x Qc2a4- Nd4b3- Ra1b1- Nb3c5- Qa4c2- Qe6e4- Bc1e3- Qe4c2x Rb1c1- Qc2b2- Rc1d1- Pd5d4- Be3d2- Qb2b5x Bd2f4- Nc5e6- Bf4d2- Pc4c3- Bd2e1- Qb5f1$ ,67,checkmate,0-1,"[-11, 16, 7, -2, -60, -53, -62, -59, -59, -58, -73, -67, -80, -86, -86, -81, -84, -83, -123, -115, -147, -140, -167, -169, -195, -188, -204, -193, -217, -212, -197, -209, -225, -213, -218, -229, -304, -342, -384, -353, -419, -416, -426, -423, -419, -433, -435, -437, -448, -457, -480, -491, -718, -728, -739, -749, -766, -778, -795, -810, -837, -844, -864, -871, -99999, -100000]",27.129032258064516,4.28125
Pe2e4- Pe7e6- Pf2f3- Pd7d5- Pd2d3- Nb8c6- Bc1e3- Ng8f6- Pd3d4- Pd5e4x Pf3e4x Nf6e4x Bf1d3- Pe6e5- Pd4d5- Qd8d5x Pc2c4- Bf8b4+ Nb1d2- Qd5d3x Qd1e2- Qd3e2$ Ng1e2x Bc8e6- Pa2a3- Bb4d2$ Be3d2x Ke8c8- Pb2b4- Rd8d2x Ke1g1- Rd2e2x Rf1f7x Be6f7x Ra1d1- Bf7c4x Rd1e1- Re2e1$ ,39,checkmate,0-1,"[29, 39, -70, -38, -54, -61, -101, -107, -110, -108, -114, -115, -204, -203, -291, -300, -387, -401, -633, -617, -611, -624, -625, -622, -625, -621, -626, -625, -723, -716, -787, -803, -907, -923, -950, -964, -99999, -100000]",57.588235294117645,4.222222222222222
Pd2d4- Ng8f6- Bc1f4- Pc7c5- Pe2e3- Pe7e6- Pc2c3- Pd7d5- Ng1f3- Bf8d6- Nf3e5- Qd8c7- Bf1b5+ Nb8c6- Pa2a4- Pc5c4- Ke1g1- Ke8g8- Bb5c6x Pb7c6x Pf2f3- Nf6h5- Bf4g3- Pf7f6- Ne5g4- Nh5g3x Ph2g3x Pe6e5- Pd4e5x Bd6c5- Pe5f6x Bc8g4x Pf6g7x Bc5e3$ Kg1h1- Rf8f6- Qd1d4- Rf6h6+ ,39,checkmate,0-1,"[31, 35, 16, 25, 26, 15, 22, 24, 21, 16, 7, -17, -18, -23, -41, -66, -73, -78, -76, -86, -226, -246, -296, -276, -279, -257, -246, -262, -311, -323, -371, -407, -677, -788, -99994, -99995, -99999, -100000]",38.5625,3.3529411764705883
Pe2e3- Pc7c5- Ng1e2- Pd7d5- Pf2f3- Pe7e6- Pd2d4- Nb8c6- Pc2c3- Ng8f6- Pg2g3- Bf8e7- Bf1g2- Ke8g8- Ke1g1- Pb7b5- Nb1d2- Qd8b6- Pa2a3- Pa7a5- Rf1e1- Pe6e5- Pd4e5x Nc6e5x Ne2f4- Pc5c4- Nd2f1- Be7c5- Qd1c2- Pg7g5- Nf4e2- Ne5d3- Re1d1- Bc8f5- Qc2d2- Ph7h5- Ne2d4- Bf5g6- Qd2e2- Rf8e8- Pf3f4- Pg5f4x Pg3f4x Bc5d4x Pc3d4x Nd3f4x Qe2f2- Nf4g2x Qf2g2x Re8e4- Qg2f2- Re4g4+ Kg1h1- Bg6e4+ Qf2g2- Rg4g2x ,57,invalid_move,*,"[19, 22, -32, -35, -112, -102, -105, -105, -116, -118, -122, -124, -115, -117, -116, -125, -142, -135, -155, -156, -189, -192, -241, -242, -256, -265, -263, -250, -303, -298, -293, -289, -294, -289, -333, -316, -314, -328, -361, -351, -400, -385, -411, -404, -424, -410, -421, -414, -435, -456, -582, -589, -99995, -99996, -99996, -99997]",26.8,4.5
Pe2e4- Pc7c5- Pf2f4- Pe7e6- Pe4e5- Ng8h6- Ng1f3- Nb8c6- Pd2d3- Nh6f5- Bf1e2- Pd7d5- Ke1g1- Ph7h5- Ph2h3- Pb7b5- Pa2a3- Bf8e7- Nb1c3- Qd8b6- Pd3d4- Pc5d4x Nf3d4x Nc6d4x Qd1d4x Nf5d4x Be2b5$ Nd4b5$ ,29,invalid_move,*,"[29, 20, -8, -8, -37, -47, -37, -37, -44, -43, -46, -58, -70, -75, -114, -112, -112, -129, -139, -145, -389, -368, -527, -542, -627, -601, -715, -708]",56.15384615384615,4.071428571428571
Pe2e4- Pe7e5- Pd2d3- Nb8c6- Pf2f3- Pd7d5- Pc2c3- Bf8c5- Pd3d4- Pe5d4x Pc3d4x Nc6d4x Ng1e2- Qd8h4+ Pg2g3- Nd4f3$ ,17,checkmate,0-1,"[29, 28, -16, -7, -131, -116, -146, -164, -211, -217, -254, -253, -375, -396, -99999, -100000]",67.33333333333333,3.5714285714285716
Pe2e4- Pe7e6- Bf1d3- Pd7d5- Qd1e2- Ng8f6- Pe4e5- Nf6d7- Pf2f4- Nd7c5- Bd3b5+ Pc7c6- Bb5a4- Nc5a4x Pb2b3- Na4c5- Pd2d4- Nc5e4- Ng1f3- Pc6c5- Pd4c5x Bf8c5x Nb1d2- Qd8a5- Bc1b2- Nb8c6- Pc2c3- Ne4c3x Bb2c3x Qa5c3x Ra1c1- Qc3c1$ Qe2d1- Qc1c3- Pa2a4- Qc3e3+ Qd1e2- Qe3f4x Pg2g4- Bc8d7- Ph2h4- Bc5e3- Nd2f1- Be3d4- Nf3d4x Nc6d4x Qe2d3- Ra8c8- Rh1h2- Rc8c1+ ,51,invalid_move,*,"[29, 54, -8, -6, -20, -24, -4, 7, -72, -97, -108, -105, -430, -424, -409, -413, -434, -423, -444, -448, -466, -440, -434, -450, -469, -448, -521, -530, -522, -534, -679, -661, -668, -674, -713, -706, -703, -707, -754, -757, -750, -746, -775, -767, -840, -846, -845, -922, -99991, -99992]",42.73913043478261,5.916666666666667
Pe2e4- Pe7e6- Pd2d4- Pd7d5- Bf1b5+ Pc7c6- Bb5a4- Pd5e4x Pf2f3- Pb7b5- Pf3e4x Qd8h4+ Pg2g3- Qh4e4$ Qd1e2- Qe4e2$ Ng1e2x Pb5a4x Pb2b3- Nb8d7- Pb3a4x Bc8a6- Bc1a3- Bf8a3x Nb1a3x Ng8e7- Na3c4- Ba6c4x Ne2f4- Ke8g8- Ph2h4- Ra8b8- Ph4h5- Ph7h6- Ra1b1- Rb8b1$ Ke1d2- Rb1h1x Nf4e2- Ne7d5- Pc2c3- Rf8b8- Pg3g4- Rb8b2+ ,45,checkmate,0-1,"[29, 36, 39, 43, -10, -17, -94, -75, -132, -152, -420, -412, -566, -508, -524, -510, -500, -510, -525, -533, -579, -557, -599, -571, -556, -552, -619, -619, -623, -626, -636, -629, -638, -637, -814, -834, -854, -881, -99993, -99995, -99995, -99996, -99999, -100000]",56.388888888888886,9.052631578947368
Pe2e4- Pe7e5- Pa2a4- Ng8f6- Ph2h3- Nf6e4x Bf1b5- Pa7a6- Bb5c4- Pd7d5- Bc4d3- Nb8c6- Ng1f3- Bf8c5- Ke1g1- Ne4f2x Qd1e2- Nf2d3$ ,19,invalid_move,*,"[29, 22, -20, -11, -128, -137, -242, -264, -356, -372, -357, -365, -411, -392, -402, -389, -614, -616]",79.625,4.555555555555555
Pd2d4- Ng8f6- Ph2h3- Pd7d5- Pg2g3- Pc7c5- Bf1g2- Pc5d4x Ng1f3- Qd8a5+ Bc1d2- Qa5b6- Nf3d4x Qb6d4x Bd2c3- Qd4d1$ Ke1d1x Nf6e4- Bc3d4- Nb8c6- Bd4e3- Pf7f5- Pf2f3- Ne4g3x Rh1g1- Pg7g6- Nb1c3- Pd5d4- Be3f4- Pd4c3x Pb2c3x Ng3h5- Pe2e4- Nh5f4x Pe4f5x Bc8f5x Ph3h4- Ra8d8+ Kd1c1- Bf8h6- Kc1b2- Rd8d2- Ra1c1- Nf4g2x Rg1g2x Rd2g2x Rc1d1- Rg2c2$ Kb2b3- Rc2h2- Pa2a4- Bf5c2+ Kb3a3- Bc2d1x Pc3c4- Bh6c1+ ,57,checkmate,0-1,"[31, 33, 2, 0, -48, -48, -64, -66, -62, -65, -98, -80, -344, -350, -501, -494, -515, -491, -527, -515, -517, -509, -555, -569, -560, -572, -542, -542, -596, -590, -646, -657, -782, -794, -825, -815, -846, -821, -856, -862, -868, -895, -902, -917, -934, -938, -952, -1004, -1033, -1147, -99993, -99994, -99997, -99998, -99999, -100000]",43.875,4.48
Pe2e4- Pc7c5- Pd2d3- Pg7g6- Pc2c3- Pd7d5- Ph2h3- Nb8c6- Qd1f3- Ng8f6- Bc1g5- Bf8g7- Bg5f6x Pe7f6x Pe4d5x Nc6e5- Qf3e4- Ke8g8- Ng1f3- Bc8f5- Qe4e2- Ne5d3$ Ke1d1- Qd8d5x Nb1d2- Rf8e8- Pb2b3- Re8e2x Bf1e2x Nd3f2$ Kd1e1- Nf2h1x Ke1f1- Nh1g3+ Kf1f2- Ng3e2x Kf2e2x Qd5d3+ Ke2f2- Bg7h6- Ra1e1- Bh6d2x Re1e2- Bd2c3x Re2e3- Bc3d4- Nf3d4x Qd3d4x Kf2f3- Bf5c2- Re3e2- Bc2d1- Kf3g3- Bd1e2x Kg3h2- Qd4f2- Kh2h1- Be2f1- Kh1h2- Qf2g2$ ,61,checkmate,0-1,"[29, 32, -8, 3, -2, -7, -37, -39, -94, -93, -139, -143, -143, -124, -159, -170, -333, -354, -403, -403, -532, -524, -596, -610, -658, -677, -703, -702, -717, -718, -729, -730, -734, -745, -752, -763, -760, -764, -765, -763, -812, -846, -860, -888, -908, -989, -99984, -99991, -99991, -99993, -99994, -99995, -99995, -99996, -99997, -99998, -99998, -99999, -99999, -100000]",37.22727272727273,1.9565217391304348
