Move History,Number of Plies,Outcome,Result,Player Scores,ACPL White,ACPL Black
Pe2e4- Pe7e5- Pd2d3- Pf7f6- Ph2h3- Pd7d6- Pg2g4- Pg7g5- Bf1g2- Ph7h5- Pg4h5x Rh8h5x Qd1h5$ Ke8d7- Qh5g4+ Kd7e7- Qg4g3- Pc7c6- Nb1c3- Pb7b5- Pa2a3- Pa7a5- Pb2b4- Pa5b4x Pa3b4x Ra8a1x Nc3e2- Ra1c1$ Ne2c1x Nb8a6- Pc2c3- Pc6c5- Pb4c5x Pd6c5x Nc1b3- Pc5c4- Pd3c4x Pb5c4x Nb3d2- ,40,invalid_move,*,"[29, 33, -12, 46, -24, 59, -32, 91, 23, 57, 56, 559, 572, 583, 521, 516, 493, 527, 525, 517, 503, 519, 372, 352, -54, -54, -83, 187, 194, 230, 222, 226, 213, 219, 40, 118, 121, 138, -7]",1.736842105263158,1.2105263157894737
Pe2e4- Pe7e5- Pc2c3- Pc7c5- Pf2f3- Nb8c6- Pd2d3- Pd7d6- Bc1e3- Ng8f6- Nb1d2- Bf8e7- Ng1e2- Ke8g8- Pg2g3- Pb7b5- Bf1g2- Pa7a5- Ke1g1- Pb5b4- Pc3c4- Nc6d4- Pb2b3- Bc8a6- Pf3f4- Pe5f4x Pg3f4x Nf6g4- Be3d4x Pc5d4x Ne2d4x Be7f6- Nd4f5- Bf6a1x Qd1a1x Pg7g6- Nf5h6+ ,38,invalid_move,*,"[29, 30, -30, 41, -59, -61, -108, -41, -121, -60, -139, -91, -145, -112, -149, -65, -107, -53, -68, -32, -46, -44, -65, -35, -98, 40, -110, -106, -102, -93, -145, -97, -86, 41, 0, 99999, -310]",17.333333333333332,0.8823529411764706
Pd2d4- Pd7d5- Pe2e3- Pf7f5- Pf2f4- Ng8f6- Ng1f3- Pe7e6- Bf1d3- Bf8d6- Ke1g1- Ke8g8- Nb1d2- Nf6e4- Nd2e4x Pf5e4x Bd3e2- Pe4f3x Be2f3x Pc7c6- Pc2c3- Nb8d7- Qd1d3- Nd7f6- Pe3e4- Pd5e4x Bf3e4x Nf6e4x Qd3e4x Qd8f6- Bc1e3- Pe6e5- Pf4e5x Bd6e5x Pd4e5x Qf6e5x Qe4e5x Rf8f1$ Ra1f1x Bc8e6- Qe5e6$ Kg8h8- Be3d4- Ra8e8- Qe6e8$ ,46,checkmate,1-0,"[31, 27, 12, 34, 21, 20, 20, 19, 16, 22, 17, 33, -1, 24, -303, -295, -323, -336, -379, -304, -351, -359, -389, -385, -443, -448, -439, -454, -448, -436, -439, -230, -310, 262, 52, 99993, 953, 99996, 99997, 99998, 99996, 99996, 99997, 99999, 100000]",2.611111111111111,0.8823529411764706
Pe2e4- Pe7e6- Pd2d3- Pc7c5- Pc2c4- Nb8c6- Nb1c3- Pa7a6- Ng1f3- Pb7b6- Bf1e2- Bc8b7- Ke1g1- Ng8f6- Ph2h3- Bf8e7- Bc1e3- Ke8g8- Qd1d2- Pd7d5- Pc4d5x Pe6d5x Pe4d5x Nf6d5x Nc3d5x Qd8d5x Ra1d1- Ra8d8- Be3f4- Be7f6- Bf4e3- Nc6d4- Nf3d4x Pc5d4x Be3f4- Rf8e8- Be2f3- Qd5f5- Bf3b7x Rd8d7- Bb7f3- Re8e7- Rf1e1- Re7e1$ Rd1e1x Ph7h6- Bf4g3- Rd7e7- Re1e7x Bf6e7x Bg3e5- Be7f6- Be5f6x Pg7f6x Qd2f4- Qf5f4x Bf3e4- Qf4c1+ Kg1h2- Qc1b2x Pa2a4- Qb2c3- Pa4a5- Pb6b5- ,65,invalid_move,*,"[29, 48, 1, -6, -23, -11, -3, 23, 17, 36, 21, 31, 26, 35, 7, 32, 16, 5, -28, -23, -41, -32, -56, -46, -57, -50, -134, -120, -178, -166, -264, -150, -99999, -364, -99999, 6, 4, 473, 493, 504, 480, 528, 507, 491, 492, 576, 497, 491, 478, 483, 10, 459, 499, 511, -540, -545, -565, -567, -583, -596, -647, -564, -599, -610]",2.2903225806451615,2.3
Pe2e4- Pe7e6- Pd2d3- Pd7d5- Pe4d5x Pe6d5x Ng1f3- Ng8f6- Bf1e2- Bf8d6- Ke1g1- Ke8g8- Pc2c3- Rf8e8- Pd3d4- Pc7c5- Bc1g5- Pc5d4x Pc3d4x Nb8c6- Be2b5- Bc8d7- Bb5c6x Bd7c6x Nb1c3- Qd8d7- Rf1e1- Re8e1$ Qd1e1x Ra8e8- Qe1d2- Bd6b4- Qd2d3- Bb4c3x Pb2c3x Nf6e4- Bg5e3- Qd7f5- Ph2h3- Qf5h5- Nf3e5- Qh5h4- Qd3e2- Qh4f6- Ne5g4- Qf6f5- Ng4h2- Ph7h5- Pf2f3- Ne4f6- Ra1e1- Pg7g6- Be3g5- Qf5g5x Qe2e8$ Nf6e8x Re1e8$ Kg8g7- Re8e5- Qg5c1+ Kg1f2- Qc1c3x Re5d5x Qc3d4$ Kf2g3- Qd4d5x Nh2f1- Qd5a2x Nf1e3- Qa2a3- Ne3c4- Qa3c5- Nc4e5- Qc5e5$ Pf3f4- Qe5f4$ Kg3f4x Pa7a5- Kf4g5- Pa5a4- Pg2g4- Pa4a3- Pg4h5x Pa3a2- Ph5g6x Pf7g6x ,87,invalid_move,*,"[29, 34, 3, 1, -15, -22, -14, -19, -26, -22, -23, -27, -38, -28, -30, -22, -46, -29, -35, -16, -72, -6, -44, -20, -26, 144, -94, -51, -58, -48, -56, 76, -60, -24, -111, -108, -103, -33, -58, 2, 0, 72, -4, 9, -53, -40, -152, -71, -214, -40, -39, -8, -583, -486, -531, -540, -674, -523, -625, -651, -649, -663, -758, 490, -99999, -840, -881, -99980, -99993, -99977, -99991, -99992, -99994, -99995, -99997, -587, -735, -818, -905, -902, -99986, -99988, -99990, -99993, -99994, -99994]",9.8,8.942857142857143
Pe2e4- Pe7e6- Pd2d3- Pc7c6- Pg2g3- Pd7d5- Bf1g2- Pd5e4x Pd3e4x Qd8d1$ Ke1d1x Ng8f6- Nb1c3- Bf8b4- Bc1d2- Bb4c3x Bd2c3x Nf6e4x Bg2e4x Ke8g8- Ng1f3- Nb8d7- Kd1e2- Nd7c5- Be4d3- Pb7b6- Ra1d1- Bc8a6- Bd3a6x Nc5a6x Rd1d3- Na6c5- Rd3d2- Nc5e4- Rd2d3- Ne4c5- Rd3d2- Nc5e4- Rd2d3- Ne4c5- Rd3d2- Nc5a4- Rd2d3- Na4b2x Rd3d2- Nb2c4- Rd2d3- Nc4d6- Rd3d2- Nd6c4- Rd2d3- Nc4d6- Rd3d2- Nd6f5- Rd2d3- Nf5e7- Rd3d2- Ne7d5- Rd2d3- Nd5c3$ Rd3c3x Pc6c5- Rc3d3- Pc5c4- Rd3c3- Pb6b5- Rc3c4x Pb5c4x Ke2d2- Pc4c3+ Kd2c3x Ra8c8+ Kc3d2- Rc8d8+ Kd2e2- Rd8c8- Nf3d2- Rc8c2x Ke2f3- Rc2d2x Kf3g4- Rd2f2x Kg4h3- Rf2a2x Kh3h4- Ra2h2$ Kh4g4- Rh2g2- Kg4f4- Rg2g3x Kf4e4- Rg3g4+ Ke4f3- Rg4f4+ Kf3g3- Rf4f5- Kg3g4- Rf5f6- Kg4g5- Rf6g6+ Kg5h5- Rg6f6- Kh5g4- Rf6g6+ Kg4h5- Rg6f6- Kh5g4- Rf6g6+ Kg4h5- Rg6f6- Kh5g4- Rf6g6+ Kg4h5- Rg6f6- Kh5h4- Rf6g6- Kh4h5- ,118,fivefold_repetition,1/2-1/2,"[29, 34, 5, 41, 28, 35, 21, 16, -2, 0, -6, -6, -12, -3, -4, 43, 37, 437, 425, 455, 452, 451, 385, 401, 361, 376, 367, 466, 449, 451, 433, 409, 409, 428, 408, 410, 406, 439, 0, 416, 0, 404, 0, 516, 315, 328, 317, 528, 300, 319, 319, 535, 0, 355, 0, 332, 313, 325, 263, 372, 358, 380, 397, 425, 366, 410, -412, -419, -425, -427, -422, -420, -457, -413, -405, -411, -476, -486, -555, -562, -580, -596, -607, -626, -639, -544, -767, -630, -641, -562, -657, -670, -664, -566, -664, -677, -669, -634, -677, -676, -99987, -686, -683, -680, -99991, -685, -682, 0, -99991, 0, -683, 0, -99991, 0, -99991, 0, -99991]",14.745454545454546,13.327272727272728
Pe2e4- Pe7e5- Pd2d3- Pf7f5- Pf2f3- Pf5e4x Pd3e4x Ng8f6- Bf1d3- Bf8c5- Ng1e2- Pd7d6- Pc2c3- Bc8e6- Pb2b4- Bc5b6- Pa2a4- Pa7a5- Pb4b5- Nb8d7- Pc3c4- Nd7c5- Bc1a3- Nc5d3$ Qd1d3x Ke8g8- Nb1c3- Pc7c6- Pb5c6x Pb7c6x Ba3d6x Rf8e8- Bd6e5x Nf6d7- Be5d4- Pc6c5- Bd4e3- Bb6c7- Ke1g1- Nd7e5- Qd3d8x Ra8d8x Ra1d1- Rd8d1x Rf1d1x Ne5c4x Be3g5- Re8f8- Ph2h3- Bc7e5- Pf3f4- Be5c3x Ne2c3x Nc4e3- Rd1d3- Ne3c2- Nc3d5- Be6d5x Pe4d5x Nc2b4- Rd3c3- Nb4d5x Rc3c5x Nd5f4x Rc5a5x Nf4e2+ ,67,invalid_move,*,"[29, 31, -12, 89, -73, -3, 0, 4, -29, -28, -71, -33, -65, -37, -46, -52, -95, -115, -187, -197, -251, -189, -256, -205, -201, -153, -152, 25, -30, -17, -149, -121, -633, -138, -142, 105, 57, 203, 143, 164, 160, 211, 116, 190, 175, 188, 103, 156, 111, 184, 52, 47, 54, 242, 243, 307, 112, 117, 173, 175, 25, 98, 79, 163, 177, 187]",1.2424242424242424,2.6875
Pe2e4- Pe7e6- Pd2d3- Pg7g6- Pg2g3- Bf8g7- Bf1g2- Ng8e7- Ng1e2- Ke8g8- Ke1g1- Pd7d5- Pe4d5x Pe6d5x Pc2c3- Pc7c6- Pd3d4- Bc8f5- Nb1d2- Nb8d7- Nd2f3- Nd7f6- Bc1g5- Nf6e4- Bg5e7x Qd8e7x Nf3d2- Ne4d2x Qd1d2x Ra8e8- Ne2f4- Pf7f6- Ra1e1- Qe7f7- Re1e8x Rf8e8x Rf1e1- Re8e1$ Qd2e1x Pg6g5- Nf4d3- Bf5d3x Qe1d2- Bd3c4- Pb2b3- Bc4b5- Pc3c4- Pd5c4x Pb3c4x Bb5c4x Qd2c3- Bc4d5- Qc3d3- Qf7e6- Qd3d2- Qe6f5- Qd2d1- Qf5c2- Qd1f1- Qc2a2x Qf1e1- Qa2c4- Qe1f1- Qc4d4x Qf1e1- Qd4c5- Qe1f1- Qc5d6- Qf1e1- Qd6e5- Qe1f1- Qe5d4- Qf1e1- Qd4e5- Qe1f1- Qe5d4- Qf1e1- Qd4e5- Qe1f1- Qe5d4- Qf1e1- Qd4e5- Qe1f1- Qe5f5- Qf1e1- Qf5e5- ,87,fivefold_repetition,1/2-1/2,"[29, 34, 3, 43, 14, 27, 10, 29, 7, 14, 7, 7, 1, 0, -8, 0, -7, 9, 9, 18, 1, 14, -20, -20, -61, -72, -105, -37, -27, -44, -80, -3, -7, 1, -7, -4, -25, -7, -9, 14, -429, -429, -420, -384, -373, -375, -390, -400, -450, -457, -479, -469, -533, -468, -498, -461, -464, 573, -476, -482, -522, -476, -552, -487, -522, -491, -523, -524, -526, -520, -546, -525, -537, -523, -544, 0, -532, 0, -558, 0, -539, 0, -554, -525, -550, 0]",1.2790697674418605,0.7142857142857143
Pe2e4- Pe7e5- Pd2d3- Pf7f5- Pe4f5x Pd7d5- Ng1f3- Nb8c6- Bf1e2- Bc8f5x Ke1g1- Ng8f6- Nf3h4- Bf5e6- Be2h5+ Pg7g6- Bh5f3- Bf8d6- Nh4g6x Ph7g6x Bf3h5- Pg6h5x Qd1h5$ Nf6h5x Pf2f4- Nh5f4x Bc1f4x Pe5f4x Rf1f4x Qd8g5- Rf4f1- Qg5e3+ Kg1h1- Qe3e2- Rf1g1- Qe2c2x Nb1c3- Qc2b2x Ra1f1- Qb2c3x Rf1e1- Qc3e1x Rg1e1x Ke8c8- Ph2h3- Rh8h3$ Pg2h3x Rd8h8- Kh1g2- Rh8h3x ,51,invalid_move,*,"[29, 28, -5, 83, 70, 153, -48, -52, -48, -43, -43, -45, -83, -87, -367, -117, -135, -104, -425, -439, -623, -581, -869, -861, -99993, -966, -988, -1039, -99993, -99993, -99996, -99997, -99999, -99997, -99999, -99998, -99999, -99998, -99999, -99993, -99999, -906, -901, -791, -943, -759, -778, -680, -798, -678]",2.611111111111111,0.5294117647058824
Pe2e4- Pe7e6- Pd2d3- Pc7c5- Pb2b3- Nb8c6- Bc1b2- Ng8f6- Nb1d2- Pd7d5- Pe4d5x Pe6d5x Ng1f3- Bf8e7- Bf1e2- Ke8g8- Ke1g1- Bc8g4- Ph2h3- Bg4h5- Pg2g4- Bh5g6- Nf3h4- Bg6d3x Be2d3x Pc5c4- Pb3c4x Pd5c4x Nd2c4x Nc6b4- Bd3e2- Nb4d5- Be2f3- Nd5f4- Bb2f6x Be7f6x Ra1b1- Ra8b8- Rb1b7x Rb8b7x Bf3b7x Qd8d1x Rf1d1x Rf8b8- Bb7f3- Rb8b2- Rd1d8+ Bf6d8x Nc4b2x Bd8h4x Nb2c4- Bh4f2$ Kg1f1- Bf2c5- Nc4e5- Pf7f6- Ne5d7- Bc5d4- Nd7b8- Nf4h3x Nb8d7- Nh3f4- Nd7b8- Nf4e6- Nb8d7- Ne6f4- Nd7b8- Nf4e6- Nb8d7- Ne6f4- Nd7b8- Nf4e6- Nb8d7- Ne6f4- Nd7b8- Nf4h3- Nb8d7- Nh3f4- ,79,fivefold_repetition,1/2-1/2,"[29, 51, -1, 16, -29, -24, -34, 4, -31, -31, -60, -65, -69, -41, -105, -94, -100, -15, -21, -21, -65, -48, -90, 365, 368, 407, 451, 452, 443, 490, 398, 454, 433, 437, 173, 181, -28, 350, -6, 0, 5, 18, 16, 375, 5, 539, 9, 13, 12, 14, -4, 437, -4, -3, -61, 1, -41, -19, -98, -121, -192, -153, -177, 209, -186, -185, -188, 205, -178, 0, -188, 207, -185, 0, -181, -111, -197, 0]",0.717948717948718,1.368421052631579
