Move History,Number of Plies,Outcome,Result,Player Scores,ACPL White,ACPL Black
Pe2e4- Pc7c5- Nb1c3- Nb8c6- Pd2d3- Pe7e6- Ng1f3- Pd7d5- Bf1e2- Pd5d4- Nc3b1- Pe6e5- Ke1g1- Ph7h6- Pc2c3- Ng8f6- Pc3d4x Pc5d4x Nf3e5x Nc6e5x Pf2f4- Ne5c6- Pe4e5- Nf6d5- Be2h5- Bf8e7- Qd1f3- Pg7g6- Bh5g4- Bc8g4x Qf3g4x Qd8d7- Nb1a3- Qd7g4x Pf4f5- Pg6f5x Rf1f5x Qg4f5x Na3b5- Nc6e5x Nb5c7+ Nd5c7x Bc1f4- Ne5f3+ Pg2f3x Qf5f4x Ra1f1- Rh8g8+ Kg1h1- Qf4g5- Pa2a4- Qg5g2+ ,53,checkmate,0-1,"[29, 32, 26, 33, -17, -6, -11, -25, -59, -65, -69, -62, -75, -78, -90, -77, -93, -87, -302, -300, -300, -310, -340, -326, -379, -360, -404, -418, -413, -433, -418, -420, -673, -664, -718, -716, -906, -939, -998, -1087, -1102, -1193, -99992, -99995, -99996, -99997, -99997, -99998, -99998, -99999, -99999, -100000]",52.65,4.428571428571429
Pd2d4- Ng8f6- Pe2e4- Nf6e4x Pc2c4- Pe7e5- Pd4d5- Bf8c5- Ng1h3- Pd7d6- Nh3g5- Bc5f2$ Ke1e2- Bc8g4+ Ng5f3- Bf2b6- Nb1c3- Ne4c3$ Pb2c3x Bg4h5- Ph2h3- Pe5e4- Pg2g4- Pe4f3$ Ke2f3x Qd8f6+ Kf3g3- Qf6f2+ ,29,checkmate,0-1,"[31, 33, -79, -84, -105, -113, -225, -249, -245, -221, -494, -461, -461, -469, -458, -465, -468, -454, -426, -418, -505, -513, -547, -567, -583, -595, -99999, -100000]",54.833333333333336,6.230769230769231
Pe2e4- Pe7e6- Pa2a3- Pd7d5- Ng1f3- Pd5e4x Nf3e5- Nb8d7- Ne5d7x Bc8d7x Pd2d3- Bd7c6- Qd1g4- Ng8f6- Qg4f4- Pe4d3x Bf1d3x Bc6g2x Rh1g1- Bg2c6- Bc1e3- Nf6d5- Qf4g4- Nd5e3x Pf2e3x Pf7f5- Qg4g3- Qd8d6- Bd3c4- Ra8d8- Rg1f1- Qd6d1+ Ke1f2- Pf5f4- Pe3f4x Bf8c5+ ,37,invalid_move,*,"[29, 53, -10, -6, -141, -155, -144, -160, -163, -157, -168, -159, -213, -212, -235, -278, -272, -297, -286, -272, -351, -341, -354, -353, -356, -355, -401, -369, -436, -390, -579, -532, -561, -589, -99997, -99998]",44.6875,11.470588235294118
Pe2e3- Pe7e5- Ph2h3- Pd7d5- Pa2a3- Pc7c6- Pc2c3- Bf8d6- Pd2d4- Pe5e4- Nb1d2- Ng8e7- Nd2b3- Bc8e6- Ng1e2- Nb8d7- Ne2f4- Ke8g8- Bf1e2- Ne7f5- Nf4e6x Pf7e6x Be2g4- Rf8f6- Bg4f5x Rf6f5x Pg2g4- Rf5f7- Ph3h4- Qd8f6- Pg4g5- Qf6f2$ ,33,checkmate,0-1,"[19, 22, -31, -17, -38, -41, -80, -84, -86, -85, -127, -147, -165, -145, -167, -171, -169, -176, -172, -175, -198, -202, -205, -205, -260, -271, -322, -392, -395, -400, -99999, -100000]",23.714285714285715,2.533333333333333
Pd2d4- Pd7d5- Pc2c4- Pe7e6- Pe2e3- Ng8f6- Nb1c3- Bf8e7- Bf1d3- Pd5c4x Bd3c4x Pa7a6- Qd1b3- Pb7b5- Bc4d3- Pc7c5- Pd4c5x Qd8d3x Ng1e2- Nb8d7- Ne2f4- Qd3c4- Qb3c4x Pb5c4x Ke1g1- Nd7c5x Pb2b4- Nc5d7- Pa2a4- Be7b4x Bc1b2- Ke8g8- Nc3e2- Pe6e5- Nf4d5- Nf6d5x Ne2g3- Pc4c3- Bb2c1- Nd7f6- Pe3e4- Pa6a5- Pf2f3- Nd5f4- Rf1d1- Pc3c2- Rd1e1- Bb4e1x Bc1f4x Pe5f4x Ng3e2- Be1d2- Ra1a2- Bd2e3+ Kg1f1- Rf8d8- Kf1e1- Rd8d1+ ,59,checkmate,0-1,"[31, 34, 38, 38, 20, 8, 6, 0, -19, -14, -22, -19, -92, -83, -119, -116, -504, -487, -488, -479, -494, -485, -494, -494, -518, -522, -500, -510, -552, -563, -544, -548, -596, -546, -614, -610, -665, -664, -662, -685, -672, -685, -676, -703, -698, -697, -728, -731, -772, -779, -813, -901, -99989, -99990, -99990, -99991, -99999, -100000]",36.48,4.384615384615385
Pe2e4- Pe7e6- Qd1h5- Pd7d5- Qh5e5- Nb8c6- Qe5c3- Pd5e4x Bf1b5- Bc8d7- Bb5c6x Bd7c6x Qc3g3- Ng8e7- Ng1h3- Ne7f5- Qg3g4- Ph7h5- Qg4e2- Qd8h4- Nh3f4- Qh4f4x Pd2d3- Qf4c1$ Qe2d1- Qc1g5- Pg2g4- Pe4e3- Pf2e3x Nf5e3x Qd1e2- Bc6h1x Nb1c3- Bf8d6- Nc3e4- Bh1e4x Pd3e4x Ph5g4x Qe2e3x Qg5e3$ Ke1f1- Rh8h2x Ra1e1- Qe3f2+ ,45,checkmate,0-1,"[29, 51, -54, -49, -124, -116, -229, -223, -253, -253, -273, -272, -351, -358, -421, -406, -450, -451, -448, -449, -647, -645, -758, -758, -745, -755, -816, -821, -873, -899, -901, -912, -903, -921, -983, -971, -1014, -1087, -99997, -99998, -99998, -99999, -99999, -100000]",58.888888888888886,3.736842105263158
Pc2c4- Pe7e5- Pb2b3- Ng8f6- Pg2g3- Nb8c6- Bc1b2- Pd7d5- Pc4d5x Qd8d5x Nb1c3- Qd5h1x Pd2d3- Qh1g1x Pe2e4- Bc8h3- Nc3e2- Qg1f1$ Ke1d2- Nf6e4$ Pd3e4x Ke8c8+ Kd2c2- Nc6b4+ Kc2b1- Qf1d1$ ,27,invalid_move,*,"[13, 21, -16, -13, -69, -45, -90, -90, -76, -80, -569, -594, -646, -657, -695, -703, -858, -893, -913, -926, -970, -1104, -99995, -99996, -99998, -99999]",93.6,3.1818181818181817
Pf2f4- Ng8f6- Pe2e3- Pg7g6- Pd2d4- Bf8g7- Ng1f3- Pc7c5- Bf1d3- Pd7d5- Ke1g1- Ke8g8- Pc2c3- Nf6e4- Nf3e5- Bc8f5- Nb1d2- Bg7e5x Pf4e5x Ne4c3x Pb2c3x Bf5d3x Pc3c4- Bd3f1x Qd1f1x Nb8c6- Pc4d5x Qd8d5x Nd2c4- Pb7b5- Nc4d2- Nc6d4x Nd2e4- Qd5e4x Qf1f2- Nd4c2- Ra1b1- Nc2b4- Bc1d2- Qe4b1$ Qf2f1- Qb1f1$ Kg1f1x Rf8d8- Bd2b4x Pc5b4x Kf1e2- Rd8d5- Pg2g3- Rd5e5x Ke2d3- Ph7h5- Kd3d4- Re5e6- Kd4c5- Re6e3x Kc5b5x Ra8b8+ Kb5a4- Re3a3+ ,61,checkmate,0-1,"[-26, -28, -30, -28, -29, -20, -20, -20, -19, -18, -16, -13, -14, -1, -23, -29, -49, -46, -82, -112, -109, -103, -341, -322, -345, -337, -383, -413, -448, -464, -467, -482, -621, -628, -635, -642, -640, -641, -682, -707, -710, -716, -715, -717, -718, -722, -728, -732, -739, -753, -767, -795, -804, -821, -831, -843, -903, -1123, -99999, -100000]",25.857142857142858,2.206896551724138
Ph2h4- Pd7d5- Pd2d4- Pc7c5- Pd4c5x Ng8f6- Bc1g5- Pe7e6- Pe2e3- Bf8c5x Bf1b5+ Nb8d7- Bb5d7$ Bc8d7x Ng1f3- Ph7h6- Bg5f4- Qd8b6- Bf4e5- Ke8g8- Nb1c3- Nf6g4- Be5d4- Bc5d4x Nf3d4x Qb6b2x Nc3b5- Bd7b5x Nd4b5x Ng4e3x Qd1e2- Qb2a1$ Qe2d1- Qa1d1$ ,35,checkmate,0-1,"[-37, -40, -36, -34, -49, -40, -71, -94, -96, -98, -112, -108, -151, -142, -148, -153, -148, -153, -152, -168, -180, -177, -187, -209, -282, -290, -443, -437, -439, -437, -642, -636, -99999, -100000]",37.733333333333334,2.5625
Pe2e4- Pe7e6- Pf2f3- Pd7d5- Pc2c3- Pd5e4x Pf3e4x Qd8h4+ Pg2g3- Qh4e4$ Qd1e2- Qe4h1x Ng1f3- Pe6e5- Qe2e5$ Bf8e7- Qe5c7x Nb8c6- Qc7f4- Bc8h3- Qf4e4- Qh1f1$ ,23,checkmate,0-1,"[29, 54, -51, -50, -108, -93, -194, -224, -286, -353, -356, -405, -405, -417, -461, -551, -564, -595, -615, -590, -99999, -100000]",45.111111111111114,6.6
