Move History,Number of Plies,Outcome,Result,Player Scores,ACPL White,ACPL Black
Pe2e4- Pe7e6- Pd2d4- Pg7g5- Nb1c3- Ph7h5- Bc1e3- Bf8b4- Qd1d2- Bb4c3x Qd2c3x Qd8e7- Pd4d5- Pe6d5x Qc3h8x Qe7e4x Qh8g8$ Ke8e7- Bf1d3- Qe4e5- Ng1f3- Qe5b2x Ke1g1- Qb2a1x Rf1a1x Pg5g4- Ra1e1- Pg4f3x Be3c5+ Ke7f6- Bc5d4+ ,32,checkmate,1-0,"[34, 53, 35, 185, 189, 219, 209, 254, 253, 267, 269, 320, 377, 545, 541, 741, 746, 758, 774, 824, 888, 941, 970, 99993, 99994, 99997, 99998, 99998, 99999, 99999, 100000]",0.0,16.09090909090909
Pe2e4- Pc7c5- Ng1f3- Pg7g6- Pc2c3- Bf8g7- Pd2d4- Pc5d4x Pc3d4x Qd8a5+ Bc1d2- Qa5b6- Nb1c3- Nb8c6- Ra1c1- Nc6d4x Nc3d5- Qb6b2x Nd5c7+ Ke8f8- Nc7a8x Nd4f3$ Pg2f3x Bg7c3- Bd2c3x Qb2c3$ Rc1c3x Ng8f6- Rc3c8$ Nf6e8- Na8c7- Kf8g7- Nc7e8$ Rh8e8x Rc8e8x Pb7b6- Re8e7x Pb6b5- Qd1d7x Pb5b4- Re7f7$ Kg7h6- Qd7h3+ Kh6g5- Rh1g1+ ,46,checkmate,1-0,"[34, 33, 24, 45, 39, 61, 71, 69, 65, 141, 155, 161, 154, 152, 178, 399, 389, 421, 432, 498, 510, 542, 528, 720, 753, 823, 848, 867, 867, 935, 973, 981, 1001, 1010, 1028, 99994, 99996, 99996, 99997, 99997, 99998, 99998, 99999, 99999, 100000]",0.29411764705882354,12.176470588235293
Pe2e4- Pe7e6- Nb1c3- Pc7c5- Ng1f3- Nb8c6- Pd2d4- Pc5d4x Nf3d4x Nc6d4x Qd1d4x Ng8f6- Pe4e5- Nf6g8- Nc3e4- Qd8c7- Ne4d6+ Bf8d6x Pe5d6x Qc7a5+ Bc1d2- Qa5f5- Qd4g7x Pb7b6- Qg7h8x Bc8b7- Qh8g8$ ,28,checkmate,1-0,"[33, 46, 30, 33, 31, 41, 44, 47, 55, 87, 99, 164, 175, 178, 171, 289, 283, 295, 295, 446, 447, 541, 552, 605, 645, 99999, 100000]",0.0,7.166666666666667
Pe2e4- Pc7c5- Ng1f3- Pd7d6- Pd2d4- Pc5d4x Nf3d4x Pe7e5- Bf1b5+ Bc8d7- Bb5d7$ Nb8d7x Nd4f5- Ng8f6- Nb1c3- Pg7g6- Nf5d6$ Bf8d6x Qd1d6x Qd8e7- Qd6e7$ Ke8e7x Bc1e3- Rh8d8- Ke1c1- Ke7f8- Be3g5- Kf8g7- Pf2f3- Pa7a5- Rd1d6- Ra8a6- Bg5f6$ Nd7f6x Rd6d8x Ra6c6- Rh1d1- Pb7b6- Rd8d3- Nf6d7- Rd3d7x Rc6d6- Rd1d6x Ph7h5- Kc1d2- Pg6g5- Kd2d3- Pg5g4- Pf3g4x Ph5g4x Nc3d5- Pg4g3- Rd6f6- Kg7h7- Rd7f7$ Kh7h8- Nd5e7- Pb6b5- Rf6h6+ ,60,checkmate,1-0,"[33, 33, 27, 29, 37, 46, 51, 64, 64, 69, 77, 93, 94, 137, 133, 261, 258, 256, 257, 256, 233, 253, 253, 252, 264, 317, 316, 328, 307, 350, 370, 564, 566, 557, 563, 576, 575, 573, 577, 664, 675, 811, 897, 923, 958, 993, 1024, 1090, 99995, 99995, 99996, 99996, 99997, 99997, 99998, 99998, 99999, 99999, 100000]",0.625,10.0
Pe2e4- Pa7a6- Pd2d4- Pe7e5- Pd4e5x Qd8e7- Nb1c3- Qe7e5x Ng1f3- Qe5e7- Bc1g5- Pf7f6- Bg5e3- Pd7d6- Nc3d5- Qe7d8- Bf1c4- Ng8e7- Nf3d4- Ne7d5x Pe4d5x Bf8e7- Qd1h5+ Pg7g6- Qh5e2- Pf6f5- Be3h6- Pf5f4- Ke1c1- Bc8f5- Nd4f5x Pg6f5x Qe2h5+ Ke8d7- Qh5f5$ Kd7e8- Qf5h5+ Ke8d7- Qh5g4+ Kd7e8- Bc4d3- Nb8d7- Qg4h5+ ,44,checkmate,1-0,"[33, 64, 59, 104, 127, 238, 255, 251, 257, 258, 251, 242, 243, 260, 244, 248, 227, 246, 250, 247, 247, 255, 247, 240, 252, 262, 257, 414, 430, 604, 650, 652, 630, 644, 640, 638, 635, 633, 631, 655, 665, 99999, 100000]",1.35,6.75
Pe2e4- Pa7a5- Pd2d4- Pb7b6- Bf1d3- Bc8b7- Ng1f3- Pe7e6- Qd1e2- Bf8b4+ Pc2c3- Bb4e7- Bc1f4- Pd7d6- Pc3c4- Bb7a6- Nb1c3- Be7f6- Pe4e5- Pd6e5x Pd4e5x Bf6e7- Bd3e4- Pc7c6- Ke1g1- Pb6b5- Rf1d1- Qd8b6- Pc4b5x Pc6b5x Bf4e3- Qb6b7- Be4b7x Ba6b7x Nc3b5x Nb8a6- Nb5d6+ Be7d6x Qe2b5+ Ke8f8- Qb5b7x Ng8e7- Qb7a8$ Ne7c8- Qa8c8$ Kf8e7- Qc8h8x Bd6b4- Qh8d8+ ,50,checkmate,1-0,"[33, 81, 86, 117, 125, 145, 119, 132, 125, 140, 143, 130, 143, 139, 153, 208, 223, 302, 335, 329, 321, 316, 330, 331, 334, 531, 523, 563, 565, 636, 637, 719, 750, 732, 745, 768, 767, 787, 779, 775, 778, 99992, 99994, 99994, 99995, 99995, 99996, 99999, 100000]",2.5,7.9
Pe2e4- Pb7b6- Pd2d4- Pc7c5- Pd4d5- Bc8a6- Bf1a6x Nb8a6x Ng1f3- Pg7g6- Nb1c3- Bf8g7- Pe4e5- Na6b4- Pa2a3- Nb4a6- Ke1g1- Pd7d6- Bc1f4- Pd6e5x Nf3e5x Bg7e5x Bf4e5x Pf7f6- Be5g3- Pe7e6- Qd1e2- Na6c7- Pd5d6- Nc7d5- Qe2e6$ Ng8e7- Nc3d5x Qd8d6x Bg3d6x Pf6f5- Qe6e7$ ,38,checkmate,1-0,"[32, 92, 75, 133, 128, 178, 159, 198, 206, 196, 208, 212, 228, 281, 283, 285, 257, 315, 335, 333, 325, 341, 360, 356, 360, 529, 517, 576, 564, 662, 676, 966, 1018, 99997, 99998, 99999, 100000]",1.0,9.1875
Pe2e4- Pe7e5- Ng1f3- Qd8f6- Nb1c3- Bf8c5- Nc3d5- Qf6c6- Nf3e5x Qc6d6- Pd2d4- Bc5b6- Ne5c4- Qd6d5x Pe4d5x Bb6d4x Qd1d4x Nb8c6- Qd4g7x Nc6d4- Qg7h8x Nd4c2$ Ke1d2- Nc2a1x Qh8g8$ Ke8e7- Bf1d3- Pd7d6- Rh1e1+ Bc8e6- Re1e6$ Ke7d7- Qg8f7$ Kd7d8- Qf7e8+ ,36,checkmate,1-0,"[33, 32, 23, 132, 126, 231, 225, 407, 418, 451, 466, 474, 468, 623, 611, 662, 688, 857, 907, 1030, 1021, 1069, 1073, 99985, 99992, 99992, 99993, 99993, 99994, 99994, 99995, 99998, 99999, 99999, 100000]",0.09090909090909091,9.636363636363637
Pe2e4- Nb8c6- Ng1f3- Pe7e6- Pd2d4- Pa7a6- Bf1e2- Pb7b5- Pd4d5- Pe6d5x Pe4d5x Nc6e7- Pd5d6- Ne7c6- Bc1g5- Ng8f6- Pd6c7x Qd8c7x Bg5f6x Pg7f6x Nb1c3- Bf8b4- Ke1g1- Bb4c3x Pb2c3x Pf6f5- Rf1e1- Pd7d6- Be2b5$ Ke8f8- Bb5c6x Qc7c6x Nf3d4- Qc6c5- Qd1h5- Pf5f4- Qh5h6+ Kf8g8- Re1e8+ ,40,checkmate,1-0,"[32, 46, 31, 95, 79, 94, 92, 124, 130, 123, 122, 130, 147, 142, 153, 119, 126, 128, 117, 118, 128, 122, 110, 119, 127, 255, 243, 342, 341, 351, 350, 382, 390, 380, 422, 99998, 99999, 99999, 100000]",3.6470588235294117,6.411764705882353
Pe2e4- Pe7e5- Ng1f3- Pd7d6- Pd2d4- Pe5d4x Nf3d4x Ng8f6- Nb1c3- Bf8e7- Bc1f4- Pc7c5- Nd4b5- Nb8c6- Nb5d6$ Be7d6x Qd1d6x Bc8g4- Pf2f3- Bg4e6- Nc3b5- Qd8a5+ Bf4d2- Qa5b5x Bf1b5x ,26,invalid_move,*,"[32, 28, 23, 60, 54, 55, 70, 66, 66, 66, 62, 177, 177, 257, 251, 334, 333, 403, 396, 426, 430, 475, 500, 593, 617]",0.6666666666666666,5.666666666666667
