Move History,Number of Plies,Outcome,Result,Player Scores,ACPL White,ACPL Black
Pe2e3- Pc7c5- Pa2a3- Pe7e6- Pb2b3- Pd7d5- Bc1b2- Ng8f6- Pc2c4- Bf8e7- Pc4d5x Nf6d5x Nb1c3- Nd5c3x Bb2c3x Ke8g8- Ng1f3- Be7f6- Bf1e2- Nb8c6- Ke1g1- Bc8d7- Pd2d4- Pc5d4x Pe3d4x Pe6e5- Bc3b2- Pe5d4x Nf3d4x Nc6d4x Qd1d4x Bf6d4x Bb2d4x Bd7f5- Bd4b2- Qd8d2- Be2f3- Ph7h6- Ra1d1- Qd2b2x Rd1d7- Qb2a3x Rf1c1- Bf5d7x Bf3b7x Ra8b8- Bb7d5- Rb8b3x Ph2h3- Rb3b1- Rc1b1x Bd7h3x Pg2h3x Qa3h3x Rb1b4- Qh3f5- Bd5g2- Qf5c5- Rb4g4- Pa7a5- Rg4a4- Pg7g5- Kg1h2- Pf7f5- Ra4a5x Pg5g4- Ra5a2- Kg8g7- Ra2a1- Rf8b8- Ra1a7+ Kg7f6- Bg2d5- Qc5d6+ Kh2g2- Qd6d5$ Kg2g1- Qd5d1+ Kg1g2- Rb8b2- Ra7a1- Pf5f4- Ra1d1x Pg4g3- Rd1d7- Kf6f5- Rd7f7+ Kf5e4- Rf7h7- Rb2f2$ Kg2h3- Ke4f3- Rh7h6x Rf2f1- Rh6f6- Kf3f2- Rf6f4$ Kf2g1- Rf4a4- Pg3g2- Ra4a2- Rf1f5- Ra2g2$ ,104,invalid_move,*,"[19, 20, -1, 7, -1, 4, 9, -1, -45, -2, 8, 102, 7, 1, -7, -5, 0, 14, -2, 25, 3, 24, -35, -20, -41, 163, -46, -19, -34, -35, -493, -498, -492, -470, -585, -585, -617, -482, -619, -632, -748, -631, -761, -746, -99999, -837, -99999, -794, -99995, -631, -641, -592, -613, -619, -668, -616, -717, -608, -688, -621, -636, -643, -852, -623, -99989, 25, -615, -630, -99992, -616, -99994, -829, -99995, -99995, -99995, -99996, -99997, -99995, -99997, -99995, -99997, -484, -521, -544, -581, -542, -570, -552, -632, -679, -99998, -99999, -99999, -99989, -99999, 0, 0, 0, -448, -464, -455, 0, 0]",23.073170731707318,27.317073170731707
Pa2a3- Pb7b6- Pb2b4- Bc8b7- Bc1b2- Pe7e6- Pe2e3- Pa7a5- Pc2c4- Pd7d5- Pb4b5- Pc7c5- Pa3a4- Ng8f6- Ng1f3- Bf8e7- Bf1e2- Ke8g8- Ke1g1- Nb8d7- Nb1c3- Pe6e5- Pc4d5x Nf6d5x Nc3d5x Bb7d5x Be2c4- Bd5c4x Pd2d3- Bc4e6- Pe3e4- Pf7f5- Pe4f5x Be6f5x Rf1e1- Be7f6- Qd1b3+ Kg8h8- Ra1d1- Nd7b8- Nf3d2- Qd8c7- Nd2e4- Bf5e4x Re1e4x Nb8d7- Rd1e1- Nd7b8- Qb3e6- Qc7e7- Qe6e7x Bf6e7x Re4e5x Be7f6- Re5e6- Bf6b2x Re6b6x Bb2d4- Re1e2- Rf8d8- Rb6e6- Rd8d7- Re2e4- Nb8c6- Pb5c6x Rd7f7- Re6d6- Ph7h6- Rd6d8+ Kh8h7- Rd8a8x Rf7d7- Re4e8- Pc5c4- Re8e4- Pc4c3- Re4d4x Pc3c2- Rd4c4- Qc2c1+ Rc4c1x Rd7f7- Ra8a5x Rf7e7- Pc6c7- Re7c7x Ra5h5- Rc7c1$ ,89,checkmate,0-1,"[-11, 44, -12, 0, -10, -14, -9, 19, -22, 41, 36, 94, -58, 11, 14, 15, -4, 7, -17, -18, -35, 110, 103, 112, 109, 101, -461, -450, -466, -435, -514, -451, -444, -439, -426, -428, -432, -428, -448, -303, -403, -369, -387, -347, -419, -405, -402, -157, -372, -224, -201, -213, -348, -362, -479, -470, -470, -479, -478, -453, -464, 99999, -340, 99998, -227, -269, -313, -289, -569, 447, 453, 750, 479, 753, 543, 733, 392, 421, 443, 676, 716, 804, 729, 817, 934, 99993, -99999, -100000]",2.2439024390243905,8.609756097560975
Pc2c4- Pe7e6- Pd2d4- Pd7d6- Nb1c3- Ng8f6- Ng1f3- Bf8e7- Pe2e4- Ke8g8- Pe4e5- Pd6e5x Nf3e5x Nb8c6- Ne5f3- Bc8d7- Bf1e2- Pa7a6- Ke1g1- Nc6a7- Bc1e3- Bd7c6- Pd4d5- Pe6d5x Pc4d5x Na7b5- Pd5c6x Pb7c6x Pa2a4- Nb5c3x Pb2c3x Nf6d5- Be3d4- Be7f6- Be2d3- Pc6c5- Bd4f6x Nd5f6x Qd1c2- Qd8c8- Bd3h7$ Nf6h7x Qc2h7$ Kg8h7x Ph2h3- Qc8f5- Ra1e1- Ra8e8- Re1e8x Rf8e8x Rf1e1- Re8e1$ Nf3e1x Qf5b1- Kg1f1- Qb1e1$ Kf1e1x Kh7g6- Ke1e2- Kg6f5- Pc3c4- Pf7f6- Ke2d3- Kf5e6- Kd3e4- Ke6d6- Pf2f4- Kd6c6- Pg2g4- Pf6f5+ Pg4f5x Pa6a5- Ph3h4- Kc6d6- Pf5f6- Pg7f6x Ph4h5- Pf6f5+ Ke4f5x Kd6c6- Kf5f6- Kc6b7- Kf6f5- Kb7c6- Kf5g4- Kc6d6- Pf4f5- Kd6c6- Ph5h6- Kc6b6- Pf5f6- Kb6c6- Pf6f7- Kc6d6- Qf7f8+ Kd6d7- Qf8f7+ Kd7d6- Qf7f6+ Kd6d7- Qf6g7+ Kd7e8- Qg7c7x Ke8f8- Qc7c5$ Kf8e8- Qc5a5x Ke8f8- Pc4c5- Kf8g8- Pc5c6- Kg8h7- Pc6c7- Kh7h6x Qc7c8- Kh6h7- Qc8f5+ Kh7g8- Qf5f7+ Kg8h8- Qf7g7+ Kh8g7x Qa5f5- Kg7h6- Pa4a5- ,126,invalid_move,*,"[13, 32, 32, 71, 65, 85, 62, 91, 80, 92, -11, -19, -11, 37, -24, 64, 41, 69, 96, 85, 85, 135, -19, -7, -52, 499, 491, 477, 462, 454, 453, 475, 456, 461, 438, 508, 498, 502, 491, 510, 51, 55, -440, -453, -466, -454, -479, -472, -521, -520, -614, -619, -628, -633, -635, 252, 270, 272, 286, 279, -27, 250, -13, 332, 375, 405, 271, 446, 482, 577, 464, 650, 718, 758, 783, 788, 601, 838, 928, 99988, 99987, 99988, 99991, 99992, 99986, 99987, 1016, 99988, 99991, 99992, 99993, 99993, 99994, 99994, 99995, 99996, 99995, 99995, 99996, 99996, 99995, 99998, 99998, 99998, 99996, 99997, 99996, 99997, 99996, 99997, 99996, 99998, 99997, 99997, 99998, 99998, 99998, 99998, 99993, 99999, 99996, 99996, 99996, 99996, 99997]",1.775,8.435897435897436
Ph2h3- Pd7d5- Pb2b3- Ng8f6- Bc1b2- Nb8c6- Pg2g4- Pg7g6- Bf1g2- Bf8g7- Pf2f4- Ke8g8- Pg4g5- Nf6d7- Ng1f3- Pe7e5- Pf4e5x Nd7e5x Pd2d4- Ne5f3$ Bg2f3x Bc8h3x Rh1h3x Qd8d6- Qd1d3- Nc6b4- Qd3c3- Pc7c5- Pd4c5x Qd6c5x Qc3g7$ ,32,checkmate,1-0,"[-12, -4, -78, -16, -10, 29, -140, 200, -79, -83, -211, -44, -283, -28, -495, -175, -321, -332, -447, -465, -492, 96, 100, 274, 248, 272, -202, 184, -308, 99999, 100000]",2.357142857142857,0.7142857142857143
Pe2e4- Pe7e5- Qd1h5- Ng8f6- Qh5e5$ Bf8e7- Qe5g3- Ke8g8- Pd2d3- Nb8c6- Bc1h6- Pg7g6- Qg3f4- Nf6h5- Qf4e3- Be7g5- Qe3h3- Bg5h6x Bf1e2- Nc6d4- Be2h5x Nd4c2$ Ke1f1- Nc2a1x Bh5e2- Qd8f6- Nb1c3- Qf6g5- Ng1f3- Qg5c1+ Nc3d1- Na1c2- Qh3h6x Qc1d1$ Be2d1x Nc2e3+ Kf1e2- Ne3d1x Nf3h4- Nd1b2x Qh6h7$ Kg8h7x Nh4f5- Pg6f5x Pe4f5x Nb2d3x Ke2f3- Nd3e5+ Kf3g3- Ne5g6- Kg3f3- Ng6e5+ Kf3e3- Ne5c4+ Ke3d3- Nc4a3- Kd3c3- Na3b5+ Kc3b2- Nb5d4- Kb2c3- Nd4f5x Pg2g4- Nf5h4- Pg4g5- Nh4g2- Ph2h4- Ng2h4x Rh1h4$ Kh7g6- Rh4g4- Pb7b5- Pf2f4- Bc8b7- Kc3d3- Bb7f3- Kd3e3- Bf3g4x Ke3e4- Bg4e6- Ke4e3- Be6c4- Ke3f2- Bc4a2x Kf2g3- Ra8e8- Kg3g4- Re8e6- Pf4f5+ Kg6g7- Pf5e6x Rf8e8- Pe6f7x Kg7f7x Kg4f5- Re8e5+ Kf5f4- Re5e6- Kf4f5- Re6e4- Kf5e4x Pb5b4- Ke4d4- Pb4b3- Kd4c3- Pb3b2- Kc3b2x Pc7c5- Kb2c3- Pc5c4- Kc3b2- Pc4c3+ Kb2c3x Pa7a5- Kc3b2- Pa5a4- Kb2c3- Pa4a3- Kc3c2- Ba2b1+ Kc2b1x Pa3a2+ Kb1b2- Qa2a1+ Kb2a1x Kf7e7- Ka1a2- ,128,invalid_move,*,"[29, 30, -41, 3, -25, -30, -17, -38, -83, 3, 28, 78, -50, 127, 76, 542, -571, -578, -581, -482, -524, -487, -546, -413, -493, -320, -427, -397, -412, -444, -441, -451, -634, 580, 583, 732, 519, 99996, 403, 437, -547, -558, -617, -614, -625, -576, -641, -653, -695, -597, -657, -657, -662, -639, -658, -618, -641, -626, -647, -629, -662, -688, -688, -682, -709, -658, -667, -630, -625, -632, -658, -626, -642, -653, -675, -641, -817, -862, -885, -831, -887, -888, -99992, -907, -99992, -874, -99992, -899, -1179, -99987, -99990, -944, -99991, -99992, -99992, -804, -99991, -99992, -99992, -854, -99976, -99978, -99983, -99983, -99984, -562, -641, -652, -665, -729, -777, -644, -800, -812, -857, -550, -892, -898, -900, -540, -541, -6, -542, -3, 0, 0, 0]",57.89090909090909,53.27777777777778
Pf2f4- Pa7a6- Ng1f3- Pe7e6- Pe2e4- Pd7d5- Pe4d5x Pe6d5x Pd2d4- Pc7c5- Pc2c3- Nb8c6- Bf1d3- Pc5c4- Bd3c2- Ng8f6- Ke1g1- Bf8e7- Qd1e1- Ke8g8- Qe1g3- Pg7g6- Pf4f5- Bc8f5x Bc2f5x Rf8e8- Bf5c2- Qd8d7- Nf3g5- Nf6e4- Ng5e4x Pd5e4x Bc1h6- Pf7f5- Bc2b3- Be7f8- Bb3c4$ Kg8h8- Bc4b3- Bf8h6x Qg3h4- Bh6g7- Qh4h7$ Kh8h7x Rf1f5x Qd7f5x Bb3c2- Re8f8- Nb1d2- Bg7h6- Ra1f1- Qf5g5- Bc2e4x Rf8f1$ Nd2f1x Ra8f8- Be4d5- Qg5c1- Bd5c6x Pb7c6x Ph2h4- Qc1b2x Kg1h2- Qb2c3x Nf1g3- Qc3d4x Ng3e2- Qd4e5+ Kh2h3- Qe5e2x Kh3g3- Rf8f1- Ph4h5- Rf1g1- Kg3h3- Qe2g2$ Kh3h4- Qg2g4+ ,79,checkmate,0-1,"[-26, 3, -23, -16, 0, 16, -22, -27, -26, -6, -44, -45, -52, 4, -2, 53, 29, 67, 46, 38, -35, 98, 81, 278, 260, 312, 309, 310, 300, 384, 387, 390, 350, 346, -79, 437, 409, 413, -146, -140, -137, -157, -539, -568, -740, -748, -906, -930, -977, -815, -99997, -1077, -99994, -863, -99991, -99992, -99997, -99996, -99999, -99997, -99997, -99995, -99996, -99996, -99997, -99995, -99998, -99996, -99996, -99997, -99997, -99998, -99998, -99997, -99998, -99999, -99999, -100000]",3.8076923076923075,0.92
Pd2d4- Pg7g6- Bc1g5- Ph7h6- Bg5h4- Pg6g5- Bh4g3- Ng8f6- Ph2h4- Pg5g4- Pe2e3- Ph6h5- Bf1d3- Pd7d6- Pf2f3- Nb8c6- Pc2c3- Pe7e6- Nb1d2- Bf8e7- Qd1e2- Pe6e5- Pd4e5x Pd6e5x Ke1c1- Qd8d7- Pf3f4- Pe5f4x Pe3f4x Qd7e6- Bd3c4- Qe6d7- Nd2e4- Nf6e4x Qe2e4x Ke8d8- Qe4e7$ Nc6e7x Pf4f5- Ne7f5x Bg3f4- Qd7d1$ Kc1d1x Bc8d7- Ng1f3- Bd7a4+ Pb2b3- Ba4c6- Nf3e5- Bc6g2x Ne5f7$ Kd8e7- Nf7h8x Ra8d8+ Kd1e2- Bg2h1x Nh8g6+ Ke7f6- Ng6e5- Bh1e4- Ne5d7+ Rd8d7x Bc4b5- Pc7c6- Bb5c4- Rd7e7- Bf4e3- Nf5e3x Ke2e3x Re7e5- Ke3f4- Re5f5+ Kf4g3- Be4d5- Bc4d3- Rf5f3+ Kg3h2- Rf3f2+ Kh2g1- Rf2a2x Bd3f1- Ra2a1- Kg1h2- Ra1f1x Kh2g3- Rf1f5- Kg3h2- Rf5f3- Kh2g2- Rf3c3$ Kg2h2- Bd5b3x Kh2g2- Bb3c4- Kg2h2- Pb7b5- Kh2g2- Pb5b4- Kg2h2- Pb4b3- Kh2g2- Pb3b2- Kg2h2- Qb2b1- Kh2g2- Qb1c2+ Kg2h1- Bc4d5+ Kh1g1- Qc2d1+ Kg1f2- Rc3b3- ,113,stalemate,1/2-1/2,"[31, 74, 7, 8, -4, 66, 64, 59, 58, 53, 42, 145, 148, 167, 13, 39, -73, 4, 1, 109, 73, 115, 0, 10, 10, 54, 35, 24, 26, 43, -19, 102, 32, 144, 7, 508, -214, -147, -314, -304, -302, -301, -310, -260, -439, -339, -347, -99, -119, -23, -30, 297, -411, -172, -220, -214, -355, -50, -527, -54, -594, -599, -617, -625, -625, -582, -801, -673, -689, -664, -783, -861, -99986, -614, -99989, -99992, -99994, -99987, -99994, -99986, -99994, -692, -99990, -99991, -99991, -99991, -99991, -99992, -99992, -99994, -99996, -99995, -99995, -99995, -99996, -99995, -99996, -99995, -99996, -99996, -99996, -99997, -99997, -99998, -99998, -99998, -99998, -99999, -99999, -99999, -99999, 0]",5.135135135135135,25.56756756756757
Pd2d4- Pe7e6- Pf2f3- Pd7d5- Pe2e4- Pd5e4x Pf3e4x Ng8f6- Nb1c3- Bf8e7- Pe4e5- Nf6d5- Nc3d5x Qd8d5x Ng1f3- Qd5d8- Pc2c3- Ke8g8- Bf1d3- Pc7c5- Ke1g1- Pc5d4x Pc3d4x Nb8c6- Bc1e3- Pa7a6- Qd1e1- Pb7b5- Qe1g3- Bc8b7- Bd3h7$ Kg8h8- Bh7g6- Pf7g6x Qg3g6x Rf8g8- Qg6h6+ ,38,invalid_move,*,"[31, 33, -74, -38, -76, -48, -111, 41, 41, 105, 109, 98, 12, 28, 15, 105, 103, 172, 191, 248, 189, 134, 94, 93, 96, 117, 84, 176, 196, 201, -134, 560, 51, 61, -211, 99999, -613]",26.055555555555557,2.7058823529411766
Ph2h4- Pe7e5- Pg2g3- Bf8c5- Bf1g2- Qd8f6- Ng1f3- Pe5e4- Nf3g5- Qf6f2$ ,11,checkmate,0-1,"[-37, -25, -87, -27, -60, 51, -246, -254, -99999, -100000]",2.0,0.0
Pe2e4- Pb7b6- Bf1c4- Nb8c6- Qd1h5- Ng8f6- Qh5f7$ ,8,checkmate,1-0,"[29, 82, 11, 95, -49, 99999, 100000]",0.0,0.0
