Move History,Number of Plies,Outcome,Result,Player Scores,ACPL White,ACPL Black
Pe2e4- Pc7c5- Ng1e2- Pe7e6- Pd2d4- Pc5d4x Ne2d4x Nb8c6- Pc2c3- Ng8f6- Bf1d3- Pd7d5- Ke1g1- Pd5e4x Nd4c6x Pb7c6x Bd3e4x Bf8e7- Bc1g5- Ke8g8- Nb1d2- Qd8b6- Nd2c4- Qb6c7- Bg5f4- Qc7f4x Nc4d6- Qf4d6x Qd1d6x Be7d6x Ra1d1- Bd6c7- Rd1d7- Nf6e4x Rd7c7x Bc8d7- Rf1d1- Bd7e8- Rd1d7- Be8d7x Rc7d7x Ne4f6- Rd7c7- Ra8d8- Rc7a7x Rd8d1+ ,47,checkmate,0-1,"[30, 30, 20, 33, 38, 43, 44, 52, 23, 16, -17, -11, -56, -65, -128, -98, -364, 266, -441, 61, -52, 6, -21, 21, -454, -472, -565, -546, -544, -544, -591, -555, -699, -564, -548, -474, -538, -550, -601, -603, -609, -601, -600, -594, -99999, -100000]",2.1818181818181817,1.1904761904761905
Pd2d4- Pb7b6- Pc2c4- Pe7e6- Ng1f3- Ng8f6- Pg2g3- Bc8b7- Bf1g2- Bf8e7- Ke1g1- Ke8g8- Nb1c3- Pd7d6- Pe2e4- Nb8d7- Pe4e5- Pd6e5x Pd4e5x Nf6e8- Bc1f4- Nd7c5- Pb2b4- Nc5d7- Qd1e2- Pa7a5- Pb4b5- Nd7c5- Pa2a4- Pc7c6- Nf3d4- Pc6b5x Pa4b5x Ne8c7- Ra1d1- Qd8c8- Pf2f3- Nc7e8- Kg1f2- Ne8c7- Ph2h4- Ph7h6- Ph4h5- Nc5d7- Bg2h3- Nd7c5- Rd1a1- Qc8b8- Ra1d1- Nc7e8- Nc3e4- Bb7c8- Ne4d6- Be7d6x Pe5d6x Ne8d6x Bf4d6x Qb8d6x Qe2e3- Bc8d7- Nd4c6- Ra8a7- Nc6a7x Qd6c7- Na7c6- Rf8c8- Qe3d4- Nc5b3- Qd4g7$ Kg8g7x Rd1d7x Qc7d7x Nc6d4- Nb3d4x Kf2e3- Nd4c2+ Ke3f4- Pe6e5+ Kf4e4- Nc2b4- Ke4e5x Qd7h3x Rf1d1- Qh3h5$ Ke5e4- Qh5f5+ Ke4e3- Qf5c5+ Ke3e4- Qc5c4$ Ke4e5- Rc8c5+ Ke5d6- Rc5b5x Rd1d4- Rb5d5+ Rd4d5x Qc4d5$ Kd6e7- Qd5g5+ Ke7d6- Ph6h5- Kd6d7- Ph5h4- Pf3f4- Qg5g3x Kd7e8- Ph4h3- Pf4f5- Ph3h2- Ke8d7- Qh2h1- Kd7e8- Qh1h7- Ke8d8- Qg3b3- Kd8e8- Qb3a4+ Ke8d8- Qh7h8+ Kd8e7- Qa4d7+ Ke7d7x Qh8h7- Kd7d8- Qh7f5x Kd8e8- ,128,invalid_move,*,"[32, 90, 53, 63, 27, 35, 35, 38, 42, 57, 43, 33, 30, 109, -106, 98, 37, 28, 18, 150, 155, 211, 20, 157, 67, 246, 252, 292, 109, 239, -167, 296, -245, 290, 256, 294, 120, 213, 8, 138, 99, 191, 67, 194, 35, 85, -14, 56, -17, 80, -88, 227, 100, 275, 267, 409, -67, -76, -137, 41, -96, 519, 361, 392, 399, 440, 336, 579, -475, -458, -552, -572, -783, -748, -99992, -99985, -99999, -99998, -99998, -115, -99997, -99996, -99997, -99996, -99998, -541, -99994, -99994, -99998, -99995, -99998, -99999, -99999, -99996, -99997, -99995, -99995, -99996, -99998, -99996, -99996, -99995, -99996, -99995, -99996, -99994, -99997, -99995, -99997, -99996, -99996, -99997, -99998, -99997, -99997, -99996, -99997, -99998, -99998, -99999, -99999, -99995, -99995, -99993, -99993, -99994, -99997]",12.473684210526315,17.7027027027027
Pe2e4- Pa7a5- Pf2f4- Pd7d5- Pe4e5- Pe7e6- Ng1f3- Pc7c5- Pd2d4- Pc5d4x Nf3d4x Bf8c5- Nd4f3- Nb8c6- Bf1b5- Ng8e7- Bb5c6$ Ne7c6x Pc2c3- Ke8g8- Bc1e3- Bc5b6- Be3b6x Qd8b6x Qd1d3- Pa5a4- Nb1d2- Bc8d7- Ke1c1- Pa4a3- Pb2b3- Nc6e7- Pc3c4- Ra8c8- Pc4c5- Qb6a5- Ph2h4- Rc8c7- Nf3g5- Rf8c8- Pf4f5- Ne7f5x Ph4h5- Ph7h6- Ng5f3- Nf5g3- Rh1h3- Ng3e4- Pc5c6- Bd7c6x Rh3h4- Ne4d2x Nf3d2x Bc6b5+ Kc1b1- Bb5c6- Rh4f4- Bc6b5- Qd3g6- Qa5c3- Rf4f7x Qc3b2+ ,63,checkmate,0-1,"[33, 83, 19, 50, 7, 30, 15, 32, 23, 8, 6, 22, -44, -43, -78, -82, -216, -153, -184, -182, -534, -60, -64, -55, -150, -83, -92, -3, -116, -161, -152, -71, -157, -167, -556, -267, -542, -286, -409, -242, -535, -527, -612, -597, -626, -580, -823, -590, -672, -701, -99991, -631, -865, -1065, -99998, -519, -576, -595, -99994, -99994, -99999, -100000]",12.714285714285714,2.925925925925926
Ng1f3- Pe7e6- Nf3g5- Pe6e5- Ng5f7x Ke8f7x Pe2e3- Ng8f6- Pg2g3- Bf8c5- Bf1g2- Rh8f8- Pc2c3- Kf7g8- Pb2b4- Bc5b6- Pa2a4- Pd7d6- Pa4a5- Bb6c5- Pb4c5x Nb8c6- Pd2d4- Pe5d4x Pe3d4x Pd6c5x Bc1e3- Pc5d4x Pc3d4x Pb7b6- Nb1a3- Pb6a5x Qd1b3+ Kg8h8- Be3g5- Bc8b7- Ke1g1- Nc6d4x Qb3b7x Nd4f3+ Bg2f3x Nf6e4- Bf3e4x Rf8e8- Bg5e3- Re8e4x Ra1d1- Qd8e7- Qb7c6- Ra8e8- Rf1e1- Qe7a3x Pf2f3- Re4e3x Re1e3x Re8e3x Qc6a8+ Re3e8- Qa8d5- Qa3e3+ Kg1g2- Ph7h6- Rd1f1- Qe3e2+ Kg2h3- Qe2f1$ Kh3h4- Re8e5- Qd5d8+ Kh8h7- Qd8c7x Re5g5- Qc7a7x Qf1f3x Qa7a5x Rg5g4+ Kh4h3- Qf3g2+ Kh3g2x Rg4a4- Qa5d5- Ra4a2+ Kg2f3- Kh7g6- Qd5e4+ Kg6f6- Qe4f4+ Kf6e6- Qf4e4+ Ke6f6- Qe4d5- Ra2a3+ Kf3e4- Ra3a4+ Ke4f3- Ra4a3+ Kf3g2- Ra3a2+ Kg2h3- Ra2e2- Qd5f3+ Kf6g6- Qf3g4+ Kg6h7- Qg4f5+ Kh7g8- Qf5f4- Re2e1- Qf4f7+ Kg8h7- Qf7f5+ Kh7g8- Qf5g6- Re1d1- Qg6g7$ Kg8g7x Kh3g4- Rd1f1- Kg4h5- Rf1e1- Ph2h4- Re1h1- Pg3g4- Rh1h4$ Kh5h4x Kg7f6- Pg4g5+ ,128,invalid_move,*,"[22, 29, -405, -38, -249, -261, -325, -308, -364, -341, -333, -304, -350, -347, -385, -346, -352, -10, 10, 127, 126, 113, 112, 176, 67, 104, -2, 11, 18, 271, 21, 252, 232, 219, -263, 329, -77, 346, 362, 552, 531, 753, 545, 768, 691, 700, 542, 99992, 523, 521, 500, 631, 421, 99997, -91, 99997, 99998, 99998, -182, -153, -148, -146, -222, -96, -621, -653, -656, -291, -796, -954, -960, -644, -99997, -99998, -99999, -99970, -99981, 254, 280, 765, 337, 99988, 56, 99990, 745, 753, 759, 773, 955, 1003, 460, 733, 448, 565, 550, 977, 455, 1015, 741, 1026, 1051, 99976, 99980, 99991, 323, 99978, 381, 434, -542, 488, 512, 545, 382, 545, -525, -555, -572, -573, -551, -572, -99982, -659, -99986, 0, 0, 0, 0]",47.31481481481482,38.0
Pd2d4- Pc7c6- Ng1f3- Pg7g6- Pe2e4- Bf8g7- Bf1d3- Pd7d5- Pe4e5- Bc8f5- Pc2c3- Bf5d3x Qd1d3x Nb8d7- Ke1g1- Pe7e6- Bc1f4- Ng8e7- Bf4g5- Ke8g8- Ph2h4- Ph7h6- Bg5e3- Qd8c7- Ph4h5- Pg6g5- Nb1d2- Pf7f5- Pe5f6x Nd7f6x Nf3e5- Nf6e4- Ne5g6- Ne7g6x Ph5g6x Ne4f6- Pf2f4- Pg5f4x Be3f4x Qc7f7- Nd2f3- Pe6e5- Pd4e5x Nf6e4- Ra1d1- Ra8e8- Nf3d4- Qf7g6x Nd4e6- Qg6e6x Qd3d4- Rf8f5- Rf1f3- Rf5f4x Rf3f4x Re8f8- Rf4g4- Rf8f7- Pb2b4- Qe6f5- Pe5e6- Qf5e6x Qd4e5- Qe6e5x Rd1e1- Qe5c3x Re1e4x Pd5e4x Rg4e4x Qc3b4x Re4e8+ Kg8h7- Kg1h2- Qb4f8- Re8e2- Bg7e5+ Pg2g3- Ph6h5- Re2f2- Rf7f2$ Kh2g1- Qf8f3- Pa2a4- Rf2g2+ Kg1h1- Qf3f1+ ,87,checkmate,0-1,"[32, 33, 36, 58, 64, 80, 64, 86, 86, 161, 74, 72, 62, 67, 78, 76, 68, 62, 23, 62, 43, 36, 3, 36, -45, 60, 4, 94, 30, 29, -82, 143, -46, -41, -47, -53, -31, 125, 117, 569, 267, 649, 435, 599, -339, 598, -21, -31, -462, -462, -500, -453, -516, -510, -501, -334, -641, -450, -645, -510, -528, -522, -845, -1151, -99990, -99992, -99993, -99994, -99995, -521, -99994, -99995, -99997, -906, -99995, -99994, -99996, -99995, -99997, -99998, -99998, -99999, -99999, -99999, -99999, -100000]",21.96969696969697,21.28125
Pe2e4- Pc7c5- Pa2a4- Pd7d6- Ph2h4- Ng8f6- Ph4h5- Ph7h6- Pa4a5- Pb7b6- Pa5a6- Nb8a6x Bf1a6x Bc8a6x Ra1a6x Qd8c8- Ra6a1- Nf6e4x Pd2d3- Ne4f6- Bc1e3- Pe7e5- Qd1f3- Bf8e7- Nb1d2- Ke8g8- Nd2c4- Pb6b5- Nc4a5- Qc8c7- Na5b3- Ra8b8- Ng1e2- Pc5c4- Pd3c4x Pb5c4x Nb3d2- Pc4c3- Pb2b3- Pc3d2$ Be3d2x Rb8b3x Ra1a7x Qc7a7x Bd2e3- Rb3b1+ Ne2c1- Rb1c1$ Be3c1x Qa7a1- Ke1g1- Qa1c1x Qf3g3- Nf6h5x Qg3g4- Nh5f6- Qg4g7$ Kg8g7x Pg2g4- Qc1g5- Kg1g2- Nf6g4x Rf1d1- Qg5h4- Rd1d3- Rf8a8- Rd3d5- Qh4h2+ Kg2f3- Qh2f2$ Kf3e4- Ra8a4+ Ke4d3- Qf2d4+ Kd3e2- Ra4a2- Rd5d6x Qd4d6x Ke2f3- Qd6f6+ Kf3e4- Ra2c2x Ke4d5- Rc2d2+ Kd5e4- Rd2d4+ ,87,checkmate,0-1,"[33, 32, 7, 16, -42, -37, -150, -60, -161, 0, -64, 294, 280, 273, 279, 352, 281, 287, 280, 283, 241, 278, 266, 257, 196, 224, 68, 173, 168, 230, 80, 221, 214, 349, 220, 244, 182, 267, -299, -325, -347, 371, -530, -307, -594, -598, -619, -523, -524, -479, -483, 230, -642, -553, -608, -595, -596, -608, -902, -960, -99995, -99983, -99995, -99995, -99997, -99994, -99998, -99997, -99997, -99998, -99998, -99998, -99999, -99986, -99998, -99985, -99998, -99997, -99997, -99997, -99998, -99999, -99999, -99998, -99999, -100000]",3.9,0.20689655172413793
Pf2f4- Ng8f6- Pd2d3- Pe7e6- Ng1f3- Pd7d5- Pg2g3- Pc7c5- Bf1g2- Nb8c6- Ke1g1- Bf8e7- Pe2e4- Ke8g8- Pe4e5- Nf6d7- Pc2c3- Pd5d4- Qd1e1- Pd4c3x Nb1c3x Qd8b6- Nc3e4- Pf7f5- Pe5f6x Nd7f6x Ne4g5- Nf6d5- Bc1e3- Qb6b2x Ra1b1- Qb2a2x Rb1b7x Bc8b7x Nf3e5- Nc6e5x Bg2d5x Bb7d5x Pf4e5x Rf8f1$ Qe1f1x Be7g5x Be3g5x Ph7h6- Bg5f6- Qa2c2- Bf6g7x Kg8g7x Qf1f4- Qc2d3x Qf4h6$ Kg7f7- Qh6h7+ Kf7e8- Qh7h5+ Ke8e7- Qh5h4+ Ke7d7- Qh4g4- Ra8g8- Qg4a4+ Kd7e7- Qa4a7$ Ke7f8- Qa7c5$ Kf8g7- Qc5a7+ Kg7h6- Qa7e3+ Kh6g7- Qe3d3x Rg8c8- Qd3d4- Rc8c1+ Kg1f2- Rc1c7- Qd4h4- Rc7c2+ Kf2e3- Rc2c7- Qh4g5+ Kg7f7- Qg5f6+ Kf7e8- Qf6e6$ Ke8d8- Qe6d5$ Kd8c8- Qd5a8+ Kc8d7- Qa8a7- Kd7c6- Pe5e6- Kc6b5- Qa7c7x Kb5b4- Qc7b7+ Kb4a5- Pe6e7- Ka5a4- Qe7e8+ Ka4a3- Qe8a8+ ,104,checkmate,1-0,"[-29, -29, -26, 18, -11, -8, -33, -23, -28, -19, -21, -23, -39, 21, 24, 34, -10, 48, -7, 18, 26, 77, 32, 44, 40, 36, 5, 72, -25, 73, -8, -10, -344, -350, -591, -617, -828, -659, -99999, -693, -791, -672, -704, -622, -646, -629, -629, -642, -99999, -716, -99997, -712, -99995, 128, -99986, -887, -99986, -99988, -99994, -900, -99974, -741, -99984, -99986, -99986, 0, -99976, -99986, -99998, 341, 382, 398, 202, 207, 203, 379, 361, 376, 378, 412, 419, 467, 463, 466, -448, 686, 763, 774, 931, 937, -485, 1073, -494, 99995, 99996, 99996, 99996, 99997, 99998, 99998, 99999, 99999, 100000]",112.97435897435898,98.47368421052632
Pe2e4- Pg7g6- Bf1e2- Bf8g7- Pc2c3- Pe7e6- Pa2a3- Ng8e7- Pd2d3- Ke8g8- Ph2h3- Pd7d5- Pg2g4- Pd5e4x Pd3e4x Qd8d1$ Be2d1x Nb8c6- Bd1f3- Ne7d5- Pe4d5x Pe6d5x Nb1d2- Bc8e6- Ng1e2- Nc6e5- Bf3g2- Pd5d4- Pc3c4- Pc7c5- Pb2b4- Pb7b6- Pb4b5- Ne5c4x Nd2c4x Be6c4x Bg2a8x Rf8a8x Ke1g1- Bc4e2x Rf1e1- Be2f3- Re1f1- Pd4d3- Ra1b1- Pd3d2- Bc1d2x Ra8d8- Bd2e3- Pc5c4- Be3b6x Pa7b6x Rb1d1- Rd8d1x Rf1d1x Pc4c3- Rd1c1- Pc3c2- Rc1c2x Bf3d5- Rc2c8+ Bg7f8- Pa3a4- Bd5b3- Pa4a5- Pb6a5x Rc8a8- Pa5a4- Ra8a5- Pa4a3- Ra5a3x Bb3d5- Ra3d3- Bd5e6- Rd3d8- Kg8g7- Pb5b6- Bf8e7- Rd8a8- Be7f6- Pb6b7- Be6d5- Qb7b8- Bd5a8x Qb8a8x Bf6e7- Qa8a7- Be7c5- Qa7c5x Kg7f6- Qc5d4+ Kf6g5- Qd4f4+ Kg5h4- Pf2f3- Pf7f5- Qf4h6+ Kh4g3- Qh6h7x Kg3f4- Qh7g6x Kf4e5- Pg4f5x Ke5d4- Qg6e6- Kd4c3- Pf5f6- Kc3d2- Pf6f7- Kd2c3- Qf7f8- Kc3d2- Qf8d8+ Kd2c3- Qe6c6+ Kc3b4- Qd8b8+ Kb4a5- Qc6a6+ Ka5a6x Qb8b6+ Ka6b6x Kg1g2- Kb6c7- Kg2g3- Kc7d6- Pf3f4- ,128,invalid_move,*,"[33, 57, 28, 44, 13, 51, 15, 26, -11, 4, -36, -31, -113, -91, -91, -43, -41, -26, -96, 280, 271, 293, 218, 275, 286, 287, 191, 326, 100, 246, 49, 222, 68, 201, -43, -55, -43, -28, -401, -370, -387, -302, -422, -396, -495, -41, -47, -49, -94, -52, -450, -456, -669, -677, -778, -281, -541, -154, -136, -5, -18, 0, 0, 121, 111, 105, 0, 173, -332, -275, -523, 0, -150, 206, 190, 176, 149, 152, 128, 157, 145, 492, 488, 501, 507, 516, 540, 709, 750, 99975, 759, 99997, -497, 99999, 99997, 99998, 99993, 99993, 99989, 99990, 99991, 99992, 99994, 99994, 99994, 99994, 99995, 99995, 99996, 99996, 99997, 99997, 99998, 99998, 99998, 99998, 99999, 99999, 99994, 99994, 866, 980, 756, 875, 1097, 1104, 1131]",5.551020408163265,7.375
Ph2h4- Pe7e6- Ph4h5- Pd7d5- Ph5h6- Ng8e7- Ph6g7x Bf8g7x Rh1h7x Rh8h7x Pd2d3- Qd8d6- Bc1g5- Rh7h1- Bg5e7x Qd6e7x Pg2g3- Bg7b2x Nb1d2- Bb2a1x Qd1a1x Rh1g1x Nd2b3- Nb8c6- Ke1d2- Qe7b4+ Pc2c3- Qb4b6- Bf1h3- Bc8d7- Bh3g4- Ke8c8- Bg4f3- Rg1a1x Nb3a1x Pd5d4- Pc3c4- Pe6e5- Bf3c6x Bd7c6x Na1b3- Rd8h8- Nb3c1- Rh8h1- Nc1b3- Rh1b1- Kd2c2- Qb6b3$ Pa2b3x Rb1b3x Kc2b3x Pb7b6- Kb3c2- Kc8b7- Kc2d2- Kb7a6- Kd2c2- Ka6a5- Kc2b3- Bc6a4+ Kb3a3- Pc7c5- Pf2f3- Pf7f5- Pg3g4- Pf5g4x Pf3g4x Ba4c2- Ka3b2- Pa7a6- Kb2c2x Ka5a4- Kc2b2- Pb6b5- Kb2c2- Pb5c4x Kc2b2- Pc4c3+ Kb2c2- Ka4b4- Pe2e4- Pa6a5- Pg4g5- Pa5a4- Pg5g6- Pa4a3- Pg6g7- Pa3a2- Kc2c1- Qa2a1+ Kc1c2- Qa1a2+ Kc2c1- Qa2a1+ Kc1c2- Qa1b2+ Kc2d1- Qb2d2+ ,99,checkmate,0-1,"[-48, -18, -49, -56, -102, 55, -10, 1, -434, -451, -464, -464, -478, -465, -528, -512, -620, -626, -623, -568, -562, -573, -636, -593, -635, -623, -645, -626, -775, -535, -835, -557, -814, -832, -850, -801, -99993, -747, -99993, -99993, -99994, -99991, -99998, -99997, -99998, -99993, -99995, -597, -612, -548, -543, -525, -527, -520, -526, -523, -532, -544, -557, -566, -575, -565, -666, -548, -568, -619, -622, -642, -660, 542, 569, 610, 539, 572, 403, 559, 414, 505, 550, 585, -1012, 544, 572, 638, 668, 680, 694, 767, -99997, -99998, -99998, -99998, -99998, -99998, -99998, -99999, -99999, -100000]",3.871794871794872,5.578947368421052
Pc2c4- Pg7g6- Pd2d4- Nb8c6- Pe2e3- Bf8g7- Ng1f3- Pd7d6- Bf1e2- Pe7e5- Ke1g1- Ng8f6- Pd4e5x Pd6e5x Qd1c2- Ke8g8- Nb1c3- Pe5e4- Nf3d4- Nc6d4x Pe3d4x Pc7c5- Pd4d5- Pe4e3- Bc1e3x Nf6g4- Be3c5x Ng4f2x Rf1f2x Bg7c3x Qc2c3x Qd8f6- Qc3f6x Rf8e8- Rf2f1- Bc8d7- Qf6f7$ Kg8h8- Qf7g7+ Kh8g7x Rf1f7+ Kg7h8- Bc5d4+ Kh8g8- Rf7g7+ Kg8f8- Rg7h7x Bd7f5- Rh7h8+ Kf8e7- Rh8h7+ Ke7d6- Bd4e5+ Kd6e5x Ra1f1- Bf5c2- Rh7e7+ Ke5d4- Pd5d6- Re8e7x Pd6e7x Kd4e3- Qe7e8+ Ke3d2- Qe8e7- Bc2e4- Rf1f2- Ra8f8- Qe7e4x Rf8f2x Qe4d4+ Kd2e1- Qd4f2$ ,74,invalid_move,*,"[22, 42, 33, 81, 43, 51, 50, 50, 49, 46, 24, 57, 45, 51, -58, -41, -45, -42, -50, -46, -46, 193, 74, 234, 234, 253, 223, 509, 489, 576, 580, 99996, 99997, 99997, 99996, 99997, 99998, 99998, 594, 596, 107, 687, 718, 719, 730, 737, 600, 630, 606, 617, 629, 624, 389, 460, 400, 463, -355, 455, 380, 426, 415, 631, 304, 99997, 99996, 99998, 99995, 99997, 99994, 99994, 819, 99999, 99996]",77.82142857142857,84.14285714285714
