Move History,Number of Plies,Outcome,Result,Player Scores,ACPL White,ACPL Black
Pe2e4- Pe7e5- Ng1f3- Bf8c5- Nf3e5x Ng8f6- Pd2d4- Bc5b6- Nb1c3- Pd7d5- Pe4d5x Bc8g4- Ne5g4x Ke8g8- Bc1g5- Nf6g4x Bg5d8x Rf8d8x Qd1g4x Rd8d5x Qg4c8+ Rd5d8- Qc8d8$ ,24,checkmate,1-0,"[26, 36, 33, 153, 154, 176, 180, 176, 166, 213, 214, 537, 529, 532, 564, 598, 604, 603, 616, 99998, 99999, 99999, 100000]",0.5555555555555556,6.333333333333333
Pe2e4- Pd7d6- Pd2d4- Pe7e5- Ng1f3- Pe5d4x Nf3d4x Ng8f6- Nb1c3- Nb8c6- Bc1f4- Nc6d4x Qd1d4x Pc7c5- Qd4e3- Bf8e7- Ke1c1- Nf6g4- Bf1b5+ Bc8d7- Qe3f3- Ng4e5- Bf4e5x Pd6e5x Bb5d7$ Qd8d7x Rd1d7x Ke8d7x Qf3f7x Rh8f8- Rh1d1+ Kd7c6- Qf7e6+ Kc6c7- Qe6e7$ Kc7c6- Qe7d6+ ,38,checkmate,1-0,"[31, 47, 44, 51, 59, 58, 64, 72, 71, 77, 66, 110, 116, 232, 238, 221, 228, 335, 327, 342, 329, 516, 523, 642, 641, 633, 652, 671, 694, 99994, 99995, 99995, 99996, 99996, 99997, 99999, 100000]",1.8571428571428572,5.857142857142857
Pe2e4- Pe7e5- Ng1f3- Pb7b6- Nf3e5x Bc8b7- Bf1c4- Pf7f6- Qd1h5+ Pg7g6- Ne5g6x Pd7d5- Ng6h8$ Ke8e7- Qh5h7$ Ke7e8- Qh7f7+ ,18,checkmate,1-0,"[34, 28, 25, 204, 179, 249, 238, 412, 425, 438, 418, 644, 677, 837, 820, 99999, 100000]",0.8571428571428571,6.571428571428571
Pe2e4- Pe7e6- Pd2d4- Pa7a6- Nb1c3- Pb7b5- Ng1f3- Bc8b7- Bf1d3- Ng8f6- Pe4e5- Nf6d5- Nf3g5- Nd5c3x Pb2c3x Ph7h6- Qd1h5- Pg7g6- Bd3g6x Pf7g6x Qh5g6$ Ke8e7- Qg6f7+ ,24,checkmate,1-0,"[36, 33, 29, 51, 53, 77, 76, 70, 57, 92, 99, 105, 107, 111, 114, 232, 218, 533, 534, 99998, 99999, 99999, 100000]",1.0,1.6666666666666667
Pe2e4- Nb8a6- Pd2d4- Pc7c6- Bf1d3- Pd7d5- Pe4e5- Bc8f5- Bd3f5x Pe7e6- Bf5h3- Pf7f6- Ng1f3- Pf6e5x Nf3e5x Qd8f6- Nb1d2- Na6b4- Nd2f3- Pa7a5- Pa2a3- Nb4a6- Ne5g4- Qf6f5- Ng4e5- Pg7g6- Nf3g5- Ng8f6- Bh3f5x Pe6f5x Ng5f7- Rh8g8- Bc1g5- Nf6e4- Bg5h4- Bf8d6- Nf7d6$ Ke8f8- Nd6e4x Pf5e4x Qd1g4- Na6c7- Qg4f4+ Kf8g7- Bh4f6+ Kg7f8- Bf6g5+ Kf8e8- Qf4f7+ ,50,checkmate,1-0,"[26, 102, 90, 88, 96, 86, 66, 521, 515, 526, 530, 600, 603, 588, 580, 618, 600, 628, 640, 678, 682, 662, 635, 660, 659, 693, 690, 671, 673, 669, 672, 658, 651, 657, 654, 648, 663, 762, 822, 866, 889, 99996, 99997, 99997, 99998, 99998, 99999, 99999, 100000]",4.5,6.7
Pe2e4- Pe7e6- Pd2d4- Pa7a6- Pc2c3- Ph7h6- Bf1d3- Pd7d6- Qd1e2- Nb8d7- Pf2f4- Ng8e7- Ng1f3- Pb7b5- Pa2a4- Pc7c6- Pa4b5x Pc6b5x Bd3b5x Bc8b7- Bb5d3- Ne7g6- Pf4f5- Pe6f5x Pe4f5$ Bf8e7- Pf5g6x Pf7g6x Bd3g6$ Ke8f8- Ke1g1- Bb7d5- Pc3c4- Nd7f6- Pc4d5x Nf6d5x Qe2e6- Be7f6- Qe6f7+ ,40,checkmate,1-0,"[32, 37, 28, 60, 48, 85, 85, 93, 99, 116, 113, 117, 113, 175, 190, 262, 244, 246, 247, 272, 259, 356, 351, 393, 401, 538, 546, 637, 654, 663, 657, 725, 695, 774, 748, 99996, 99997, 99999, 100000]",0.0,3.235294117647059
Pe2e4- Pe7e6- Pd2d4- Nb8c6- Ng1f3- Pb7b6- Pd4d5- Pe6d5x Pe4d5x Nc6e7- Nb1c3- Ne7d5x Qd1d5x Bc8b7- Qd5b7x Pc7c6- Bc1f4- Pc6c5- Nc3d5- Pb6b5- Nd5c7+ Ke8e7- Qb7e4+ Ke7f6- Nc7d5+ ,26,checkmate,1-0,"[35, 46, 34, 100, 89, 131, 110, 165, 165, 173, 157, 453, 434, 577, 585, 620, 604, 736, 746, 817, 1016, 99998, 99999, 99999, 100000]",0.0,21.7
Pe2e4- Pe7e5- Ng1f3- Pg7g6- Nf3e5x Bf8g7- Pd2d4- Nb8c6- Ne5f3- Pd7d6- Bf1d3- Bc8g4- Pc2c3- Ng8f6- Ph2h3- Bg4f3x Qd1f3x Ke8g8- Bc1g5- Ph7h6- Bg5f4- Pg6g5- Bf4h2- Nc6e7- Nb1d2- Pc7c6- Ke1g1- Pd6d5- Pe4e5- Pc6c5- Pe5f6x Bg7f6x Qf3f6x Ne7g6- Qf6d8x Ra8d8x Pd4c5x Pb7b6- Pc5c6- Pa7a5- Nd2f3- Rd8c8- Bd3b5- Pa5a4- Ra1d1- Pa4a3- Pb2a3x Pd5d4- Nf3d4x Rc8d8- Pc6c7- Rd8c8- Bh2d6- Rf8e8- Bb5e8x Rc8e8x Rf1e1- Re8f8- Bd6f8x Kg8f8x Qc7c8+ Kf8g7- Nd4f5+ Kg7f6- Rd1d6+ ,66,checkmate,1-0,"[33, 32, 23, 143, 162, 164, 155, 194, 189, 201, 215, 243, 244, 279, 276, 265, 271, 272, 264, 262, 258, 292, 294, 278, 275, 317, 319, 372, 364, 624, 630, 628, 634, 635, 635, 632, 636, 658, 656, 693, 686, 688, 689, 705, 707, 706, 703, 733, 730, 743, 750, 733, 745, 776, 768, 772, 776, 1228, 99993, 99995, 99996, 99996, 99997, 99999, 100000]",1.8275862068965518,3.0714285714285716
Pe2e4- Pd7d5- Pe4d5x Bc8g4- Qd1g4x Ng8f6- Qg4a4+ Nb8c6- Pd5c6x Pb7c6x Qa4c6$ Nf6d7- Bf1b5- Pe7e5- Ng1f3- Bf8e7- Nb1c3- Ke8g8- Qc6d7x Be7h4- Qd7d8x Ra8d8x Nf3h4x Rd8d4- Nh4f5- Rd4f4- Nf5e7+ Kg8h8- Ne7c6- Rf4f6- Pd2d3- Rf6c6x Bb5c6x Rf8d8- Bc1e3- Rd8d6- Bc6d5- Rd6f6- Ke1e2- Pe5e4- Pd3e4x Ph7h5- Pe4e5- Ph5h4- Pe5f6x Pg7f6x Bd5c6- Ph4h3- Pg2h3x Pf6f5- Ra1g1- Pa7a5- Nc3d5- Pf5f4- Be3f4x Pf7f6- Nd5f6x Pa5a4- Rg1g8+ ,60,checkmate,1-0,"[33, 67, 70, 526, 506, 478, 498, 599, 599, 644, 636, 632, 631, 632, 636, 651, 673, 718, 705, 768, 759, 793, 808, 803, 809, 833, 835, 844, 849, 844, 850, 858, 867, 869, 890, 882, 884, 895, 890, 921, 949, 941, 964, 1083, 1116, 1128, 1148, 99994, 99995, 99995, 99996, 99996, 99997, 99997, 99998, 99998, 99999, 99999, 100000]",2.5217391304347827,9.521739130434783
Pe2e4- Pe7e5- Ng1f3- Bf8d6- Bf1c4- Nb8c6- Pc2c3- Ng8f6- Pd2d4- Pe5d4x Ke1g1- Bd6h2$ Nf3h2x Ke8g8- Pc3d4x Pd7d6- Rf1e1- Bc8g4- Nh2g4x Nf6g4x Qd1g4x Nc6d4x Nb1a3- Qd8f6- Bc1e3- Nd4f3+ Qg4f3x Qf6f3x Pg2f3x Ra8e8- Kg1f1- Pd6d5- Pe4d5x Ph7h6- Ra1d1- Pb7b5- Na3b5x Pa7a6- Nb5c7x Re8b8- Kf1e2- Rb8b2$ Ke2d3- Rb2f2x Be3f2x Rf8c8- Pd5d6- Kg8f8- Pd6d7- Rc8c7x Qd7d8+ ,52,checkmate,1-0,"[32, 28, 23, 97, 84, 81, 92, 92, 85, 100, 92, 370, 355, 359, 344, 433, 433, 542, 550, 537, 549, 545, 543, 551, 545, 661, 665, 666, 667, 674, 675, 702, 696, 705, 704, 737, 751, 778, 782, 799, 805, 823, 833, 991, 1023, 1035, 1067, 99995, 99996, 99999, 100000]",1.0434782608695652,5.869565217391305
Pe2e4- Pe7e5- Ng1f3- Pb7b6- Nf3e5x Nb8c6- Ne5c6x Pd7c6x Pd2d4- Bc8b7- Bc1e3- Pc6c5- Pd4d5- Pc5c4- Bf1c4x Bb7d5x Pe4d5x Bf8b4+ Pc2c3- Bb4c3$ Nb1c3x Pb6b5- Bc4b5$ Ke8f8- Be3c5+ Ng8e7- Qd1e2- Pg7g6- Qe2e5- Rh8g8- Ke1c1- Pf7f6- Qe5f6$ ,34,checkmate,1-0,"[33, 33, 28, 202, 181, 200, 199, 199, 210, 215, 209, 242, 252, 346, 342, 637, 611, 634, 617, 708, 674, 787, 800, 801, 742, 741, 747, 889, 877, 896, 902, 99999, 100000]",0.06666666666666667,3.066666666666667
Pe2e4- Pc7c5- Pc2c3- Pd7d6- Pd2d4- Pc5d4x Pc3d4x Nb8c6- Pd4d5- Nc6e5- Pf2f4- Ne5g6- Ng1f3- Bc8g4- Pf4f5- Bg4f3x Bf1b5+ ,18,invalid_move,*,"[33, 36, 24, 63, 52, 85, 74, 120, 108, 171, 186, 194, 188, 354, 366, 599, 600]",0.0,3.5
Pe2e4- Pc7c5- Nb1c3- Pa7a6- Ng1f3- Pd7d6- Pd2d4- Nb8c6- Pd4c5x Pd6c5x Qd1d8$ Nc6d8x Nc3d5- Pe7e6- Nd5c7+ Ke8e7- Nc7a8x Nd8c6- Na8b6- Nc6b4- Bc1g5+ Pf7f6- Nb6c8$ Ke7d8- Ke1c1+ Kd8c8x Bg5e3- Nb4a2$ Kc1b1- Na2b4- Bf1c4- Kc8c7- Bc4e6x Nb4c6- Rd1d7+ Kc7b6- Rh1d1- Bf8d6- Rd1d6x Kb6a5- Rd7b7x Nc6d4- Be3d2+ Ka5a4- Rd6a6$ ,46,checkmate,1-0,"[35, 29, 25, 31, 29, 27, 31, 163, 155, 233, 252, 252, 256, 559, 557, 551, 576, 580, 601, 577, 596, 592, 612, 628, 619, 616, 610, 606, 600, 596, 617, 615, 620, 661, 650, 642, 632, 780, 797, 99996, 99997, 99998, 99999, 99999, 100000]",3.3157894736842106,8.157894736842104
Pe2e4- Pe7e6- Pd2d4- Ph7h6- Bf1d3- Pa7a6- Qd1e2- Pb7b6- Pf2f4- Bc8b7- Ng1f3- Pg7g6- Pc2c4- Bf8b4+ Nb1c3- Bb4c3$ Pb2c3x Pf7f6- Nf3h4- Pg6g5- Qe2h5+ Ke8e7- Nh4g6+ Ke7d6- Ng6h8x Pg5f4x Pc4c5+ Pb6c5x Qh5c5$ ,30,checkmate,1-0,"[31, 34, 37, 75, 78, 103, 101, 139, 116, 140, 145, 150, 151, 247, 241, 241, 248, 342, 346, 508, 536, 735, 741, 738, 784, 99997, 99998, 99999, 100000]",0.25,8.583333333333334
Pe2e4- Pe7e5- Ng1f3- Bf8d6- Pd2d4- Bd6b4+ Pc2c3- Bb4d6- Pd4e5x Bd6e5x Nf3e5x Pd7d6- Ne5d3- Pc7c5- Bf1e2- Pb7b6- Ke1g1- Pa7a6- Bc1f4- Pb6b5- Nb1d2- Pg7g5- Bf4g3- Ph7h5- Pf2f3- Ph5h4- Bg3e1- Pa6a5- Pb2b3- Pa5a4- Nd3f2- Pa4a3- Ph2h3- Pb5b4- Nd2c4- Pb4c3x Be1c3x Ng8e7- Rf1e1- Ne7c6- Bc3h8x Nc6b4- Nc4d6$ Ke8f8- Pe4e5- Nb4c6- Bh8f6- Bc8e6- Bf6d8x Kf8g7- Bd8f6+ Kg7h7- Qd1c2+ Kh7h6- Nf2g4+ Be6g4x Nd6f7$ Kh6h5- Pf3g4$ ,60,checkmate,1-0,"[33, 31, 28, 87, 100, 247, 250, 291, 277, 507, 478, 518, 492, 545, 530, 602, 569, 615, 583, 628, 604, 680, 637, 579, 572, 574, 546, 593, 570, 551, 537, 644, 612, 631, 616, 683, 676, 770, 616, 689, 712, 750, 788, 778, 795, 836, 898, 900, 912, 99994, 99995, 99995, 99996, 99997, 99998, 99998, 99999, 99999, 100000]",3.7083333333333335,7.0
Pe2e4- Pe7e5- Ng1f3- Bf8d6- Pd2d4- Pe5d4x Bf1c4- Ng8f6- Pe4e5- Bd6e5x Nf3e5x Pd7d6- Ne5f3- Bc8g4- Ke1g1- Bg4f3x Qd1f3x Nb8c6- Rf1e1+ Nc6e7- Bc1g5- Ph7h6- Bg5f6x Pg7f6x Qf3f6x Rh8f8- Nb1d2- Pd6d5- Bc4b5+ Pc7c6- Bb5c6$ Pb7c6x Qf6c6$ Qd8d7- Qc6a8$ Qd7d8- Qa8c6+ Qd8d7- Re1e7$ Ke8e7x Ra1e1+ Ke7d8- Qc6a8+ Qd7c8- Qa8d5$ Kd8c7- Re1e7+ Qc8d7- Re7d7$ Kc7c8- Qd5b7+ ,52,checkmate,1-0,"[33, 35, 28, 91, 113, 92, 117, 239, 242, 254, 244, 292, 283, 366, 359, 343, 335, 384, 387, 470, 478, 563, 559, 578, 575, 603, 606, 663, 637, 626, 632, 656, 688, 689, 702, 685, 710, 707, 710, 720, 720, 734, 745, 744, 757, 816, 834, 99997, 99998, 99999, 100000]",3.0,8.043478260869565
Pe2e4- Pg7g6- Pd2d4- Pc7c6- Ph2h3- Pd7d5- Pe4e5- Bc8f5- Pc2c4- Pd5c4x Bf1c4x Bf8g7- Nb1c3- Pb7b5- Bc4b3- Pa7a5- Pg2g4- Bf5e6- Bb3e6x Pf7e6x Ng1f3- Pb5b4- Nc3e2- Qd8d5- Ne2f4- Qd5f3x Qd1f3x Nb8d7- Nf4e6x Bg7h6- Ne6c7+ Ke8d8- Nc7a8x Nd7e5x Pd4e5x Pa5a4- Qf3c6x Pb4b3- Bc1h6x Ng8h6x Ra1d1+ ,42,checkmate,1-0,"[27, 62, 62, 71, 67, 75, 88, 99, 105, 99, 99, 193, 171, 217, 213, 226, 226, 257, 275, 261, 269, 295, 299, 380, 384, 666, 671, 751, 768, 818, 864, 870, 880, 953, 99992, 99995, 99996, 99997, 99998, 99999, 100000]",1.1764705882352942,8.1875
Pe2e4- Pe7e5- Ng1f3- Qd8e7- Nb1c3- Nb8c6- Pd2d4- Qe7b4- Pd4e5x Nc6e5x Nf3e5x Qb4e4$ Nc3e4x Bf8b4+ Pc2c3- Bb4a5- Qd1h5- Pd7d6- Qh5f7$ Ke8d8- Qf7f8+ ,22,checkmate,1-0,"[36, 30, 29, 89, 88, 136, 144, 316, 347, 533, 547, 730, 743, 754, 765, 927, 946, 99998, 99999, 99999, 100000]",0.75,12.0
Pe2e4- Pd7d5- Pe4d5x Pe7e6- Bf1b5+ Pc7c6- Pd5c6x Pb7c6x Bb5e2- Bc8b7- Ng1f3- Ng8f6- Ke1g1- Bf8d6- Rf1e1- Ke8g8- Be2f1- Qd8c7- Pg2g3- Bd6g3x Ph2g3x Qc7g3$ Pf2g3x Nf6e4- Re1e4x Pf7f5- Re4b4- Nb8a6- Rb4b7x Na6c7- Rb7c7x Ra8e8- Pb2b4- Re8e7- Rc7e7x Pf5f4- Bc1b2- Pf4g3x Re7g7$ Kg8h8- Rg7g3$ Rf8f6- Bb2f6$ ,44,checkmate,1-0,"[33, 67, 72, 111, 110, 120, 113, 114, 117, 125, 123, 124, 123, 123, 130, 146, 122, 146, 143, 365, 376, 632, 637, 710, 718, 761, 756, 764, 794, 887, 918, 967, 981, 1072, 1107, 99991, 99993, 99996, 99997, 99997, 99998, 99999, 100000]",0.0,8.764705882352942
Pe2e4- Pc7c5- Ng1f3- Pb7b5- Bf1b5x Pa7a6- Bb5a4- Nb8c6- Ba4c6x Pd7c6x Nb1c3- Pe7e6- Pd2d3- Ng8f6- Pb2b3- Bf8e7- Bc1b2- Ke8g8- Qd1e2- Ra8b8- Nf3e5- Bc8b7- Nc3a4- Qd8a5+ Bb2c3- Qa5c7- Ne5c4- Rb8d8- Bc3a5- Qc7d7- Ke1g1- Pe6e5- Nc4e5x Qd7c7- Ba5c7x Rd8d7- Bc7b6- Pc5c4- Ne5c4x Pc6c5- Na4c5x Rd7c7- Nc5b7x Rc7b7x Bb6d4- Nf6d7- Pf2f4- Be7f6- Pe4e5- Bf6d8- Rf1f2- Bd8e7- Pg2g3- Pf7f6- Pe5e6- Nd7c5- Pc2c3- Rb7d7- Pe6d7x Nc5d7x Qe2e7x Rf8f7- Qe7e8+ Rf7f8- Qe8e6+ Rf8f7- Nc4d6- Nd7f8- Qe6f7$ Kg8h8- Qf7f8$ ,72,checkmate,1-0,"[32, 33, 37, 177, 171, 190, 182, 253, 256, 250, 251, 295, 282, 283, 288, 293, 296, 282, 285, 336, 328, 340, 347, 393, 388, 388, 394, 402, 403, 412, 423, 487, 500, 672, 685, 694, 707, 713, 701, 742, 718, 756, 754, 760, 751, 777, 769, 805, 798, 807, 792, 806, 803, 835, 831, 841, 843, 1043, 1080, 1132, 1155, 1171, 1186, 1236, 1393, 99995, 99996, 99998, 99999, 99999, 100000]",0.625,9.90625
Pe2e4- Pe7e6- Pd2d4- Nb8c6- Ng1f3- Pb7b6- Pa2a3- Bc8b7- Pc2c4- Ng8e7- Pd4d5- Pe6d5x Pc4d5x Nc6e5- Nf3e5x Pd7d6- Bf1b5+ Pc7c6- Pd5c6x Pd6e5x Pc6b7$ Qd8d7- Qd1d7$ ,24,checkmate,1-0,"[33, 41, 29, 94, 96, 118, 139, 129, 125, 199, 195, 257, 246, 506, 516, 676, 684, 687, 663, 99983, 99984, 99999, 100000]",1.1111111111111112,4.555555555555555
Pe2e4- Ng8f6- Pe4e5- Nf6g8- Pd2d4- Pe7e6- Ng1f3- Pc7c5- Pd4d5- Pe6d5x Qd1d5x Nb8c6- Bf1c4- Bf8e7- Qd5f7$ ,16,checkmate,1-0,"[31, 77, 59, 108, 90, 110, 110, 198, 194, 204, 205, 273, 267, 99999, 100000]",0.0,0.16666666666666666
Pe2e4- Pa7a6- Pd2d4- Nb8c6- Pd4d5- Nc6e5- Pf2f4- Ne5g6- Ph2h4- Pe7e5- Pf4f5- Ng6e7- Pg2g4- Pd7d6- Pg4g5- Pf7f6- Ng1e2- Pf6g5x Ph4g5x Ph7h6- Ne2g3- Ph6g5x Rh1h8x Pg5g4- Qd1g4x Ne7f5x Qg4g6+ Ke8d7- Qg6e6+ ,30,checkmate,1-0,"[33, 62, 69, 93, 96, 116, 96, 100, 101, 173, 171, 172, 167, 171, 144, 191, 172, 279, 282, 335, 350, 491, 504, 547, 533, 99993, 99994, 99999, 100000]",0.0,3.5
Pe2e4- Nb8c6- Pd2d4- Nc6b4- Nb1c3- Nb4c2$ Qd1c2x Pd7d6- Ng1f3- Bc8d7- Ph2h3- Qd8c8- Bf1e2- Pe7e6- Bc1d2- Bf8e7- Bd2e3- Pe6e5- Pd4e5x Pd6e5x Nf3e5x Be7f6- Ne5g4- Bf6e7- Be3d4- Be7f6- Ng4f6$ Ng8f6x Bd4f6x Ke8g8- Nc3d5- Bd7e6- Nd5e7+ Kg8h8- Qc2c3- Be6d7- Bf6g7$ ,38,checkmate,1-0,"[31, 43, 55, 149, 156, 505, 512, 510, 514, 543, 522, 533, 531, 547, 506, 514, 508, 608, 577, 569, 563, 612, 612, 594, 580, 603, 633, 625, 637, 667, 659, 755, 750, 753, 750, 99999, 100000]",2.1176470588235294,4.235294117647059
Pe2e4- Pe7e6- Pd2d4- Qd8h4- Nb1c3- Nb8c6- Ng1f3- Qh4f6- Bc1g5- Qf6g6- Pd4d5- Pe6d5x Pe4d5x Nc6e5- Qd1e2- Pf7f6- Nf3e5x Pf6e5x Qe2e5$ Bf8e7- Bg5e7x Ng8e7x Qe5c7x Ke8g8- Ke1c1- Pd7d6- Qc7e7x Qg6f6- Qe7f6x Rf8f6x Pf2f3- Bc8f5- Ph2h4- Bf5g6- Ph4h5- Bg6f7- Bf1d3- Ra8e8- Pb2b3- Ph7h6- Nc3e4- Rf6f5- Ne4d6x Rf5d5x Nd6e8x Bf7e8x Bd3c4- Kg8f8- Bc4d5x Be8h5x Rh1h5x Kf8e7- Bd5b7x Pa7a5- Rh5a5x Pg7g6- Ra5a6- Ph6h5- Bb7e4- Pg6g5- Be4f5- Pg5g4- Rd1d7+ Ke7f8- Ra6a8+ ,66,checkmate,1-0,"[34, 38, 36, 142, 147, 184, 204, 227, 232, 239, 241, 282, 301, 317, 347, 358, 371, 390, 390, 385, 386, 383, 394, 404, 406, 438, 458, 548, 548, 550, 546, 544, 552, 568, 570, 583, 577, 573, 559, 585, 582, 650, 646, 653, 660, 729, 744, 750, 759, 789, 824, 880, 903, 922, 1004, 1180, 99984, 99991, 99996, 99997, 99998, 99998, 99999, 99999, 100000]",0.5,11.444444444444445
Pe2e4- Pe7e6- Pd2d4- Pa7a5- Nb1c3- Pc7c6- Bf1d3- Pb7b5- Pa2a3- Pa5a4- Ng1f3- Ph7h5- Ke1g1- Ph5h4- Ph2h3- Pf7f6- Pb2b3- Pg7g5- Pb3a4x Pb5a4x Pe4e5- Pf6f5- Bc1g5x Bf8e7- Bg5e3- Pd7d5- Nc3e2- Pf5f4- Ne2f4x Pc6c5- Pc2c4- Pc5d4x Nf3d4x Pd5c4x Bd3g6+ Ke8f8- Nd4e6$ Bc8e6x Nf4e6$ ,40,checkmate,1-0,"[33, 41, 34, 77, 85, 128, 132, 114, 135, 167, 166, 207, 209, 259, 236, 253, 253, 366, 368, 409, 411, 417, 403, 407, 412, 414, 427, 546, 540, 612, 630, 730, 724, 99994, 99995, 99998, 99999, 99999, 100000]",1.125,4.6875
Pe2e4- Pe7e6- Pd2d4- Pf7f6- Nb1c3- Pd7d6- Bc1e3- Pc7c6- Bf1d3- Pg7g6- Qd1d2- Pb7b6- Ph2h4- Pa7a6- Pe4e5- Bf8g7- Ph4h5- Pf6f5- Ke1c1- Bc8b7- Ng1f3- Pd6e5x Pd4e5x Nb8d7- Ph5h6- Bg7f8- Bd3c4- Qd8c7- Nf3g5- Nd7e5x Ng5e6x Qc7b8- Ne6g7+ Bf8g7x Ph6g7x Ne5c4x Qd2d7+ ,38,checkmate,1-0,"[33, 53, 43, 157, 139, 179, 175, 182, 177, 203, 213, 253, 247, 278, 296, 314, 319, 333, 344, 391, 404, 413, 417, 439, 480, 443, 402, 599, 560, 627, 658, 99991, 99993, 99993, 99994, 99999, 100000]",2.466666666666667,8.866666666666667
Pe2e4- Pc7c5- Ng1f3- Pa7a6- Pc2c3- Pe7e6- Pd2d4- Pc5d4x Pc3d4x Ph7h6- Nb1c3- Nb8c6- Pd4d5- Nc6e5- Nf3e5x Pe6d5x Qd1d5x Pd7d6- Qd5f7$ ,20,checkmate,1-0,"[34, 30, 28, 55, 53, 73, 62, 84, 96, 108, 108, 198, 213, 539, 547, 591, 619, 99999, 100000]",0.5,7.875
